pipeline,metafeature,openml_tid,ndcg,ndcg_score
libsvm_svc,metabu,3,15,0.6
libsvm_svc,metabu,6,15,0.7333333333333332
libsvm_svc,metabu,11,15,0.5333333333333333
libsvm_svc,metabu,12,15,0.5333333333333333
libsvm_svc,metabu,14,15,0.4666666666666667
libsvm_svc,metabu,15,15,0.6666666666666666
libsvm_svc,metabu,16,15,0.5333333333333333
libsvm_svc,metabu,18,15,0.6
libsvm_svc,metabu,22,15,0.6
libsvm_svc,metabu,23,15,0.6
libsvm_svc,metabu,28,15,0.8
libsvm_svc,metabu,29,15,0.7333333333333332
libsvm_svc,metabu,31,15,0.8
libsvm_svc,metabu,32,15,0.5333333333333333
libsvm_svc,metabu,37,15,0.5333333333333333
libsvm_svc,metabu,43,15,0.6666666666666666
libsvm_svc,metabu,45,15,0.5333333333333333
libsvm_svc,metabu,49,15,0.5333333333333333
libsvm_svc,metabu,53,15,0.4666666666666667
libsvm_svc,metabu,219,15,0.7333333333333332
libsvm_svc,metabu,2074,15,0.7333333333333332
libsvm_svc,metabu,2079,15,0.6
libsvm_svc,metabu,3021,15,0.6666666666666666
libsvm_svc,metabu,3022,15,0.6
libsvm_svc,metabu,3481,15,0.4666666666666667
libsvm_svc,metabu,3549,15,0.5333333333333333
libsvm_svc,metabu,3560,15,0.4666666666666667
libsvm_svc,metabu,3573,15,0.6
libsvm_svc,metabu,3902,15,0.6666666666666666
libsvm_svc,metabu,3903,15,0.7333333333333332
libsvm_svc,metabu,3904,15,0.5333333333333333
libsvm_svc,metabu,3913,15,0.6
libsvm_svc,metabu,3917,15,0.6
libsvm_svc,metabu,3918,15,0.5333333333333333
libsvm_svc,metabu,7592,15,0.4666666666666667
libsvm_svc,metabu,9910,15,0.7333333333333332
libsvm_svc,metabu,9946,15,0.5333333333333333
libsvm_svc,metabu,9952,15,0.8
libsvm_svc,metabu,9957,15,0.4
libsvm_svc,metabu,9960,15,0.6666666666666666
libsvm_svc,metabu,9964,15,0.5333333333333333
libsvm_svc,metabu,9971,15,0.3333333333333333
libsvm_svc,metabu,9976,15,0.6
libsvm_svc,metabu,9977,15,0.4
libsvm_svc,metabu,9978,15,0.6
libsvm_svc,metabu,9981,15,0.7333333333333332
libsvm_svc,metabu,9985,15,0.7333333333333332
libsvm_svc,metabu,10093,15,0.6666666666666666
libsvm_svc,metabu,10101,15,0.5333333333333333
libsvm_svc,metabu,14952,15,0.6666666666666666
libsvm_svc,metabu,14954,15,0.4
libsvm_svc,metabu,14965,15,0.6
libsvm_svc,metabu,14969,15,0.7333333333333332
libsvm_svc,metabu,14970,15,0.5333333333333333
libsvm_svc,metabu,125920,15,0.6666666666666666
libsvm_svc,metabu,125922,15,0.6666666666666666
libsvm_svc,metabu,146195,15,0.6
libsvm_svc,metabu,146800,15,0.6
libsvm_svc,metabu,146817,15,0.6
libsvm_svc,metabu,146819,15,0.4666666666666667
libsvm_svc,metabu,146820,15,0.4666666666666667
libsvm_svc,metabu,146821,15,0.6
libsvm_svc,metabu,146824,15,0.7333333333333332
libsvm_svc,metabu,167125,15,0.6666666666666666
libsvm_svc,AutoSklearn,3,15,0.2
libsvm_svc,AutoSklearn,6,15,0.4
libsvm_svc,AutoSklearn,11,15,0.3333333333333333
libsvm_svc,AutoSklearn,12,15,0.4
libsvm_svc,AutoSklearn,14,15,0.13333333333333333
libsvm_svc,AutoSklearn,15,15,0.5333333333333333
libsvm_svc,AutoSklearn,16,15,0.2
libsvm_svc,AutoSklearn,18,15,0.4
libsvm_svc,AutoSklearn,22,15,0.3333333333333333
libsvm_svc,AutoSklearn,23,15,0.4
libsvm_svc,AutoSklearn,28,15,0.3333333333333333
libsvm_svc,AutoSklearn,29,15,0.3333333333333333
libsvm_svc,AutoSklearn,31,15,0.3333333333333333
libsvm_svc,AutoSklearn,32,15,0.4666666666666667
libsvm_svc,AutoSklearn,37,15,0.4
