pipeline,metafeature,openml_tid,ndcg,ndcg_score
libsvm_svc,metabu,3,5,0.39999999999999997
libsvm_svc,metabu,6,5,0.5999999999999999
libsvm_svc,metabu,11,5,0.5999999999999999
libsvm_svc,metabu,12,5,0.19999999999999998
libsvm_svc,metabu,14,5,0.39999999999999997
libsvm_svc,metabu,15,5,0.39999999999999997
libsvm_svc,metabu,16,5,0.39999999999999997
libsvm_svc,metabu,18,5,0.5999999999999999
libsvm_svc,metabu,22,5,0.7999999999999999
libsvm_svc,metabu,23,5,0.39999999999999997
libsvm_svc,metabu,28,5,0.39999999999999997
libsvm_svc,metabu,29,5,0.5999999999999999
libsvm_svc,metabu,31,5,0.7999999999999999
libsvm_svc,metabu,32,5,0.19999999999999998
libsvm_svc,metabu,37,5,0.39999999999999997
libsvm_svc,metabu,43,5,0.39999999999999997
libsvm_svc,metabu,45,5,0.9999999999999999
libsvm_svc,metabu,49,5,0.19999999999999998
libsvm_svc,metabu,53,5,0.19999999999999998
libsvm_svc,metabu,219,5,0.5999999999999999
libsvm_svc,metabu,2074,5,0.5999999999999999
libsvm_svc,metabu,2079,5,0.39999999999999997
libsvm_svc,metabu,3021,5,0.7999999999999999
libsvm_svc,metabu,3022,5,0.39999999999999997
libsvm_svc,metabu,3481,5,0.39999999999999997
libsvm_svc,metabu,3549,5,0.19999999999999998
libsvm_svc,metabu,3560,5,0.39999999999999997
libsvm_svc,metabu,3573,5,0.7999999999999999
libsvm_svc,metabu,3902,5,0.39999999999999997
libsvm_svc,metabu,3903,5,0.5999999999999999
libsvm_svc,metabu,3904,5,0.5999999999999999
libsvm_svc,metabu,3913,5,0.39999999999999997
libsvm_svc,metabu,3917,5,0.39999999999999997
libsvm_svc,metabu,3918,5,0.19999999999999998
libsvm_svc,metabu,7592,5,0.19999999999999998
libsvm_svc,metabu,9910,5,0.7999999999999999
libsvm_svc,metabu,9946,5,0.19999999999999998
libsvm_svc,metabu,9952,5,0.5999999999999999
libsvm_svc,metabu,9957,5,0.19999999999999998
libsvm_svc,metabu,9960,5,0.19999999999999998
libsvm_svc,metabu,9964,5,0.39999999999999997
libsvm_svc,metabu,9971,5,0.19999999999999998
libsvm_svc,metabu,9976,5,0.19999999999999998
libsvm_svc,metabu,9977,5,0.39999999999999997
libsvm_svc,metabu,9978,5,0.39999999999999997
libsvm_svc,metabu,9981,5,0.39999999999999997
libsvm_svc,metabu,9985,5,0.39999999999999997
libsvm_svc,metabu,10093,5,0.39999999999999997
libsvm_svc,metabu,10101,5,0.19999999999999998
libsvm_svc,metabu,14952,5,0.39999999999999997
libsvm_svc,metabu,14954,5,0.39999999999999997
libsvm_svc,metabu,14965,5,0.39999999999999997
libsvm_svc,metabu,14969,5,0.39999999999999997
libsvm_svc,metabu,14970,5,0.39999999999999997
libsvm_svc,metabu,125920,5,0.39999999999999997
libsvm_svc,metabu,125922,5,0.39999999999999997
libsvm_svc,metabu,146195,5,0.5999999999999999
libsvm_svc,metabu,146800,5,0.39999999999999997
libsvm_svc,metabu,146817,5,0.5999999999999999
libsvm_svc,metabu,146819,5,0.39999999999999997
libsvm_svc,metabu,146820,5,0.39999999999999997
libsvm_svc,metabu,146821,5,0.39999999999999997
libsvm_svc,metabu,146824,5,0.5999999999999999
libsvm_svc,metabu,167125,5,0.39999999999999997
libsvm_svc,AutoSklearn,3,5,0.19999999999999998
libsvm_svc,AutoSklearn,6,5,0.39999999999999997
libsvm_svc,AutoSklearn,11,5,0.19999999999999998
libsvm_svc,AutoSklearn,12,5,0.19999999999999998
libsvm_svc,AutoSklearn,14,5,0.39999999999999997
libsvm_svc,AutoSklearn,15,5,0.39999999999999997
libsvm_svc,AutoSklearn,16,5,0.39999999999999997
libsvm_svc,AutoSklearn,18,5,0.39999999999999997
libsvm_svc,AutoSklearn,22,5,0.39999999999999997
libsvm_svc,AutoSklearn,23,5,0.39999999999999997
libsvm_svc,AutoSklearn,28,5,0.19999999999999998
libsvm_svc,AutoSklearn,29,5,0.19999999999999998
libsvm_svc,AutoSklearn,31,5,0.39999999999999997
libsvm_svc,AutoSklearn,32,5,0.19999999999999998
libsvm_svc,AutoSklearn,37,5,0.19999999999999998
libsvm_svc,AutoSklearn,43,5,0.19999999999999998
libsvm_svc,AutoSklearn,45,5,0.19999999999999998
libsvm_svc,AutoSklearn,49,5,0.19999999999999998
libsvm_svc,AutoSklearn,53,5,0.19999999999999998
libsvm_svc,AutoSklearn,219,5,0.19999999999999998
libsvm_svc,AutoSklearn,2074,5,0.19999999999999998
libsvm_svc,AutoSklearn,2079,5,0.5999999999999999
libsvm_svc,AutoSklearn,3021,5,0.19999999999999998
libsvm_svc,AutoSklearn,3022,5,0.39999999999999997
libsvm_svc,AutoSklearn,3481,5,0.19999999999999998
libsvm_svc,AutoSklearn,3549,5,0.19999999999999998
libsvm_svc,AutoSklearn,3560,5,0.39999999999999997
libsvm_svc,AutoSklearn,3573,5,0.5999999999999999
libsvm_svc,AutoSklearn,3902,5,0.19999999999999998
libsvm_svc,AutoSklearn,3903,5,0.19999999999999998
