pipeline,metafeature,openml_tid,ndcg,ndcg_score
libsvm_svc,metabu,3,35,0.7142857142857143
libsvm_svc,metabu,6,35,0.8571428571428572
libsvm_svc,metabu,11,35,0.8285714285714286
libsvm_svc,metabu,12,35,0.8285714285714286
libsvm_svc,metabu,14,35,0.7714285714285715
libsvm_svc,metabu,15,35,0.7714285714285715
libsvm_svc,metabu,16,35,0.8571428571428572
libsvm_svc,metabu,18,35,0.8000000000000002
libsvm_svc,metabu,22,35,0.8571428571428572
libsvm_svc,metabu,23,35,0.7714285714285715
libsvm_svc,metabu,28,35,0.8285714285714286
libsvm_svc,metabu,29,35,0.8285714285714286
libsvm_svc,metabu,31,35,0.8285714285714286
libsvm_svc,metabu,32,35,0.8000000000000002
libsvm_svc,metabu,37,35,0.8857142857142857
libsvm_svc,metabu,43,35,0.8857142857142857
libsvm_svc,metabu,45,35,0.7714285714285715
libsvm_svc,metabu,49,35,0.8000000000000002
libsvm_svc,metabu,53,35,0.8000000000000002
libsvm_svc,metabu,219,35,0.8285714285714286
libsvm_svc,metabu,2074,35,0.8571428571428572
libsvm_svc,metabu,2079,35,0.8571428571428572
libsvm_svc,metabu,3021,35,0.8285714285714286
libsvm_svc,metabu,3022,35,0.8571428571428572
libsvm_svc,metabu,3481,35,0.8000000000000002
libsvm_svc,metabu,3549,35,0.8285714285714286
libsvm_svc,metabu,3560,35,0.7142857142857143
libsvm_svc,metabu,3573,35,0.8571428571428572
libsvm_svc,metabu,3902,35,0.8857142857142857
libsvm_svc,metabu,3903,35,0.9142857142857143
libsvm_svc,metabu,3904,35,0.8285714285714286
libsvm_svc,metabu,3913,35,0.8571428571428572
libsvm_svc,metabu,3917,35,0.8285714285714286
libsvm_svc,metabu,3918,35,0.8000000000000002
libsvm_svc,metabu,7592,35,0.8571428571428572
libsvm_svc,metabu,9910,35,0.8571428571428572
libsvm_svc,metabu,9946,35,0.8857142857142857
libsvm_svc,metabu,9952,35,0.8857142857142857
libsvm_svc,metabu,9957,35,0.8000000000000002
libsvm_svc,metabu,9960,35,0.8285714285714286
libsvm_svc,metabu,9964,35,0.8000000000000002
libsvm_svc,metabu,9971,35,0.6285714285714286
libsvm_svc,metabu,9976,35,0.8000000000000002
libsvm_svc,metabu,9977,35,0.8285714285714286
libsvm_svc,metabu,9978,35,0.8571428571428572
libsvm_svc,metabu,9981,35,0.9142857142857143
libsvm_svc,metabu,9985,35,0.8857142857142857
libsvm_svc,metabu,10093,35,0.9142857142857143
libsvm_svc,metabu,10101,35,0.8000000000000002
libsvm_svc,metabu,14952,35,0.8000000000000002
libsvm_svc,metabu,14954,35,0.8285714285714286
libsvm_svc,metabu,14965,35,0.8571428571428572
libsvm_svc,metabu,14969,35,0.9428571428571427
libsvm_svc,metabu,14970,35,0.8571428571428572
libsvm_svc,metabu,125920,35,0.7714285714285715
libsvm_svc,metabu,125922,35,0.7714285714285715
libsvm_svc,metabu,146195,35,0.7428571428571429
libsvm_svc,metabu,146800,35,0.8000000000000002
libsvm_svc,metabu,146817,35,0.8571428571428572
libsvm_svc,metabu,146819,35,0.5714285714285714
libsvm_svc,metabu,146820,35,0.7428571428571429
libsvm_svc,metabu,146821,35,0.8571428571428572
libsvm_svc,metabu,146824,35,0.8857142857142857
libsvm_svc,metabu,167125,35,0.9142857142857143
libsvm_svc,AutoSklearn,3,35,0.5428571428571428
libsvm_svc,AutoSklearn,6,35,0.6571428571428571
libsvm_svc,AutoSklearn,11,35,0.5428571428571428
libsvm_svc,AutoSklearn,12,35,0.6571428571428571
libsvm_svc,AutoSklearn,14,35,0.6571428571428571
libsvm_svc,AutoSklearn,15,35,0.5142857142857142
libsvm_svc,AutoSklearn,16,35,0.6
libsvm_svc,AutoSklearn,18,35,0.6
libsvm_svc,AutoSklearn,22,35,0.6857142857142857
libsvm_svc,AutoSklearn,23,35,0.5714285714285714
libsvm_svc,AutoSklearn,28,35,0.6571428571428571
libsvm_svc,AutoSklearn,29,35,0.5428571428571428
libsvm_svc,AutoSklearn,31,35,0.5428571428571428
libsvm_svc,AutoSklearn,32,35,0.6285714285714286
libsvm_svc,AutoSklearn,37,35,0.5714285714285714
libsvm_svc,AutoSklearn,43,35,0.5428571428571428
libsvm_svc,AutoSklearn,45,35,0.5714285714285714
libsvm_svc,AutoSklearn,49,35,0.6285714285714286
libsvm_svc,AutoSklearn,53,35,0.6571428571428571
libsvm_svc,AutoSklearn,219,35,0.6
libsvm_svc,AutoSklearn,2074,35,0.6285714285714286
libsvm_svc,AutoSklearn,2079,35,0.6571428571428571
libsvm_svc,AutoSklearn,3021,35,0.5142857142857142
libsvm_svc,AutoSklearn,3022,35,0.6571428571428571
libsvm_svc,AutoSklearn,3481,35,0.5714285714285714
libsvm_svc,AutoSklearn,3549,35,0.6285714285714286
libsvm_svc,AutoSklearn,3560,35,0.5714285714285714
libsvm_svc,AutoSklearn,3573,35,0.5428571428571428
libsvm_svc,AutoSklearn,3902,35,0.5142857142857142
libsvm_svc,AutoSklearn,3903,35,0.5714285714285714
libsvm_svc,AutoSklearn,3904,35,0.6285714285714286
libsvm_svc,AutoSklearn,3913,35,0.6285714285714286
libsvm_svc,AutoSklearn,3917,35,0.5714285714285714
libsvm_svc,AutoSklearn,3918,35,0.6
libsvm_svc,AutoSklearn,7592,35,0.5428571428571428
libsvm_svc,AutoSklearn,9910,35,0.6857142857142857
libsvm_svc,AutoSklearn,9946,35,0.6
libsvm_svc,AutoSklearn,9952,35,0.6
libsvm_svc,AutoSklearn,9957,35,0.5714285714285714
libsvm_svc,AutoSklearn,9960,35,0.7142857142857143
libsvm_svc,AutoSklearn,9964,35,0.6571428571428571
libsvm_svc,AutoSklearn,9971,35,0.6285714285714286
libsvm_svc,AutoSklearn,9976,35,0.6
libsvm_svc,AutoSklearn,9977,35,0.5142857142857142
libsvm_svc,AutoSklearn,9978,35,0.5714285714285714
libsvm_svc,AutoSklearn,9981,35,0.6285714285714286
libsvm_svc,AutoSklearn,9985,35,0.6
libsvm_svc,AutoSklearn,10093,35,0.6571428571428571
libsvm_svc,AutoSklearn,10101,35,0.6571428571428571
libsvm_svc,AutoSklearn,14952,35,0.7142857142857143
libsvm_svc,AutoSklearn,14954,35,0.6285714285714286
libsvm_svc,AutoSklearn,14965,35,0.5714285714285714
libsvm_svc,AutoSklearn,14969,35,0.6285714285714286
libsvm_svc,AutoSklearn,14970,35,0.7428571428571429
libsvm_svc,AutoSklearn,125920,35,0.5142857142857142
libsvm_svc,AutoSklearn,125922,35,0.6285714285714286
libsvm_svc,AutoSklearn,146195,35,0.5142857142857142
libsvm_svc,AutoSklearn,146800,35,0.5714285714285714
libsvm_svc,AutoSklearn,146817,35,0.5714285714285714
libsvm_svc,AutoSklearn,146819,35,0.5428571428571428
libsvm_svc,AutoSklearn,146820,35,0.5142857142857142
libsvm_svc,AutoSklearn,146821,35,0.6571428571428571
libsvm_svc,AutoSklearn,146824,35,0.5428571428571428
libsvm_svc,AutoSklearn,167125,35,0.6857142857142857
libsvm_svc,Landmark,3,35,0.5142857142857142
libsvm_svc,Landmark,6,35,0.6
libsvm_svc,Landmark,11,35,0.4857142857142857
libsvm_svc,Landmark,12,35,0.5428571428571428
libsvm_svc,Landmark,14,35,0.5428571428571428
libsvm_svc,Landmark,15,35,0.5714285714285714
libsvm_svc,Landmark,16,35,0.4857142857142857
libsvm_svc,Landmark,18,35,0.5714285714285714
libsvm_svc,Landmark,22,35,0.6285714285714286
libsvm_svc,Landmark,23,35,0.5714285714285714
libsvm_svc,Landmark,28,35,0.6571428571428571
libsvm_svc,Landmark,29,35,0.5428571428571428
libsvm_svc,Landmark,31,35,0.6285714285714286
libsvm_svc,Landmark,32,35,0.45714285714285713
libsvm_svc,Landmark,37,35,0.4857142857142857
libsvm_svc,Landmark,43,35,0.5428571428571428
libsvm_svc,Landmark,45,35,0.45714285714285713
libsvm_svc,Landmark,49,35,0.6
libsvm_svc,Landmark,53,35,0.5142857142857142
libsvm_svc,Landmark,219,35,0.6
libsvm_svc,Landmark,2074,35,0.5714285714285714
libsvm_svc,Landmark,2079,35,0.4857142857142857
libsvm_svc,Landmark,3021,35,0.5714285714285714
libsvm_svc,Landmark,3022,35,0.6285714285714286
libsvm_svc,Landmark,3481,35,0.5428571428571428
libsvm_svc,Landmark,3549,35,0.45714285714285713
libsvm_svc,Landmark,3560,35,0.5142857142857142
libsvm_svc,Landmark,3573,35,0.6
libsvm_svc,Landmark,3902,35,0.5142857142857142
libsvm_svc,Landmark,3903,35,0.5714285714285714
libsvm_svc,Landmark,3904,35,0.6
libsvm_svc,Landmark,3913,35,0.6
libsvm_svc,Landmark,3917,35,0.5428571428571428
libsvm_svc,Landmark,3918,35,0.4857142857142857
libsvm_svc,Landmark,7592,35,0.5428571428571428
libsvm_svc,Landmark,9910,35,0.6285714285714286
libsvm_svc,Landmark,9946,35,0.6
libsvm_svc,Landmark,9952,35,0.5428571428571428
libsvm_svc,Landmark,9957,35,0.6
libsvm_svc,Landmark,9960,35,0.6
libsvm_svc,Landmark,9964,35,0.6285714285714286
libsvm_svc,Landmark,9971,35,0.6571428571428571
libsvm_svc,Landmark,9976,35,0.6285714285714286
libsvm_svc,Landmark,9977,35,0.45714285714285713
libsvm_svc,Landmark,9978,35,0.6285714285714286
libsvm_svc,Landmark,9981,35,0.5142857142857142
libsvm_svc,Landmark,9985,35,0.6857142857142857
libsvm_svc,Landmark,10093,35,0.4857142857142857
libsvm_svc,Landmark,10101,35,0.6
libsvm_svc,Landmark,14952,35,0.4857142857142857
libsvm_svc,Landmark,14954,35,0.6285714285714286
libsvm_svc,Landmark,14965,35,0.5714285714285714
libsvm_svc,Landmark,14969,35,0.6
libsvm_svc,Landmark,14970,35,0.6285714285714286
libsvm_svc,Landmark,125920,35,0.5428571428571428
libsvm_svc,Landmark,125922,35,0.5428571428571428
libsvm_svc,Landmark,146195,35,0.5714285714285714
libsvm_svc,Landmark,146800,35,0.4857142857142857
libsvm_svc,Landmark,146817,35,0.5714285714285714
libsvm_svc,Landmark,146819,35,0.6285714285714286
libsvm_svc,Landmark,146820,35,0.5142857142857142
libsvm_svc,Landmark,146821,35,0.5142857142857142
libsvm_svc,Landmark,146824,35,0.5428571428571428
libsvm_svc,Landmark,167125,35,0.6
libsvm_svc,SCOT,3,35,0.5142857142857142
libsvm_svc,SCOT,6,35,0.6571428571428571
libsvm_svc,SCOT,11,35,0.5428571428571428
libsvm_svc,SCOT,12,35,0.5428571428571428
libsvm_svc,SCOT,14,35,0.5428571428571428
libsvm_svc,SCOT,15,35,0.5142857142857142
libsvm_svc,SCOT,16,35,0.5428571428571428
libsvm_svc,SCOT,18,35,0.6285714285714286
libsvm_svc,SCOT,22,35,0.5428571428571428
libsvm_svc,SCOT,23,35,0.5714285714285714
libsvm_svc,SCOT,28,35,0.5714285714285714
libsvm_svc,SCOT,29,35,0.5142857142857142
libsvm_svc,SCOT,31,35,0.5142857142857142
libsvm_svc,SCOT,32,35,0.6571428571428571
libsvm_svc,SCOT,37,35,0.4857142857142857
libsvm_svc,SCOT,43,35,0.5714285714285714
libsvm_svc,SCOT,45,35,0.4857142857142857
libsvm_svc,SCOT,49,35,0.6285714285714286
libsvm_svc,SCOT,53,35,0.45714285714285713
libsvm_svc,SCOT,219,35,0.6285714285714286
libsvm_svc,SCOT,2074,35,0.5142857142857142
libsvm_svc,SCOT,2079,35,0.5714285714285714
libsvm_svc,SCOT,3021,35,0.6
libsvm_svc,SCOT,3022,35,0.6285714285714286
libsvm_svc,SCOT,3481,35,0.5428571428571428
libsvm_svc,SCOT,3549,35,0.4857142857142857
libsvm_svc,SCOT,3560,35,0.5142857142857142
libsvm_svc,SCOT,3573,35,0.5714285714285714
libsvm_svc,SCOT,3902,35,0.5428571428571428
libsvm_svc,SCOT,3903,35,0.5428571428571428
libsvm_svc,SCOT,3904,35,0.6285714285714286
libsvm_svc,SCOT,3913,35,0.6
libsvm_svc,SCOT,3917,35,0.5428571428571428
libsvm_svc,SCOT,3918,35,0.5428571428571428
libsvm_svc,SCOT,7592,35,0.4285714285714286
libsvm_svc,SCOT,9910,35,0.5714285714285714
libsvm_svc,SCOT,9946,35,0.5714285714285714
libsvm_svc,SCOT,9952,35,0.5428571428571428
libsvm_svc,SCOT,9957,35,0.4857142857142857
libsvm_svc,SCOT,9960,35,0.6285714285714286
libsvm_svc,SCOT,9964,35,0.6
libsvm_svc,SCOT,9971,35,0.6571428571428571
libsvm_svc,SCOT,9976,35,0.5428571428571428
libsvm_svc,SCOT,9977,35,0.5714285714285714
libsvm_svc,SCOT,9978,35,0.5428571428571428
libsvm_svc,SCOT,9981,35,0.6
libsvm_svc,SCOT,9985,35,0.6285714285714286
libsvm_svc,SCOT,10093,35,0.6571428571428571
libsvm_svc,SCOT,10101,35,0.6857142857142857
libsvm_svc,SCOT,14952,35,0.5714285714285714
libsvm_svc,SCOT,14954,35,0.6285714285714286
libsvm_svc,SCOT,14965,35,0.45714285714285713
libsvm_svc,SCOT,14969,35,0.6285714285714286
libsvm_svc,SCOT,14970,35,0.5428571428571428
libsvm_svc,SCOT,125920,35,0.5142857142857142
libsvm_svc,SCOT,125922,35,0.5428571428571428
libsvm_svc,SCOT,146195,35,0.5142857142857142
libsvm_svc,SCOT,146800,35,0.6
libsvm_svc,SCOT,146817,35,0.5142857142857142
libsvm_svc,SCOT,146819,35,0.5428571428571428
libsvm_svc,SCOT,146820,35,0.6
libsvm_svc,SCOT,146821,35,0.6285714285714286
libsvm_svc,SCOT,146824,35,0.5142857142857142
libsvm_svc,SCOT,167125,35,0.5714285714285714
