Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,fit_intercept,max_iter,tol,random_state,loss_hinge,loss_squared_hinge
parkinsons_1488,0.9743589743589745,0.0017066001892089,0.0001311302185058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.075344057394403,1.0,1022.0,0.0003414666090169,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0020463466644287,0.0001180171966552,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.684088785833778,1.0,613.0,0.000705148596098,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0026075839996337,0.0001299381256103,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6799026449403683,1.0,740.0,0.0013494720138696,0.0,0.0,1.0
parkinsons_1488,0.9743589743589745,0.0020508766174316,0.0001318454742431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.623279852457,1.0,1325.0,0.0049120629977284,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.001737356185913,0.0001211166381835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.21186033448353,0.0,1386.0,0.0001324303016797,0.0,0.0,1.0
parkinsons_1488,0.9743589743589745,0.0020661354064941,0.0001499652862548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.503167952928183,1.0,339.0,0.0002841252780426,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.0158896446228027,0.0002789497375488,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0270282571798122,0.0,1083.0,0.0020904316562961,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.0162198543548584,0.000274658203125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872317340579279,0.0,1257.0,0.0001328210428385,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.0162372589111328,0.0002944469451904,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6457139914383254,1.0,901.0,0.0061001076421918,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.0159072875976562,0.0002882480621337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256265745692611,0.0,1311.0,0.0059244953481355,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.015909194946289,0.0002574920654296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242228232579526,1.0,1532.0,0.0001574838610783,0.0,1.0,0.0
PieChart1_1451,0.950354609929078,0.0164110660552978,0.0002815723419189,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397756438669426,0.0,1310.0,0.0006775643839868,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0012910366058349,0.0001122951507568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2175207362574672,1.0,1129.0,0.0010482475074654,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0012674331665039,0.0001156330108642,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937354397491629,1.0,736.0,0.0019853795068604,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.001312255859375,0.0001273155212402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.792075081824802,1.0,1517.0,0.0012140132026438,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0014493465423583,0.0001299381256103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.600850514875763,1.0,720.0,0.0001006100158898,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.004983901977539,0.0002493858337402,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0617339719204326,0.0,1167.0,0.000181496900839,0.0,0.0,1.0
PieChart1_1451,0.9361702127659576,0.0012729167938232,0.0001261234283447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2496993379674946,1.0,815.0,0.0046232319898656,0.0,0.0,1.0
PieChart1_1451,0.9361702127659576,0.0043902397155761,0.0001928806304931,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.985998200224757,1.0,692.0,0.0037724058979913,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0013465881347656,0.0001220703125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.53586231642092,1.0,1401.0,0.0001081814038997,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0043385028839111,0.0001447200775146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1787098560713103,1.0,1420.0,0.0001070742722304,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0012238025665283,0.0001094341278076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1985225264677332,1.0,676.0,0.0050384425843169,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.001225471496582,0.0001122951507568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.600296871833,1.0,1147.0,0.0005279663320882,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0013079643249511,0.0001139640808105,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376686968812459,1.0,957.0,0.0006509090215186,0.0,0.0,1.0
PieChart1_1451,0.9361702127659576,0.0041339397430419,0.000162124633789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6347326599976215,1.0,648.0,0.007734067944227,0.0,1.0,0.0
PieChart1_1451,0.9361702127659576,0.0012552738189697,0.0001146793365478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8480554664626574,1.0,735.0,0.0062233303946474,0.0,1.0,0.0
bridges_327,0.9047619047619048,0.0033648014068603,0.0001192092895507,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.514652549498395,1.0,884.0,0.0006041803589031,0.0,1.0,0.0
bridges_327,0.9047619047619048,0.0032124519348144,0.0001156330108642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595088260706637,1.0,1076.0,0.0039551484610251,0.0,1.0,0.0
bridges_327,0.9047619047619048,0.003096580505371,0.0001187324523925,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182171809587785,1.0,1606.0,0.0008073206250412,0.0,0.0,1.0
bridges_327,0.9047619047619048,0.0034980773925781,0.0001196861267089,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2123915408392303,0.0,1308.0,0.000723400481114,0.0,0.0,1.0
bridges_327,0.8571428571428571,0.006324291229248,0.0001387596130371,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1348636453881582,1.0,1078.0,0.0001093356592578,0.0,1.0,0.0
bridges_327,0.8571428571428571,0.0059311389923095,0.0001485347747802,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.498232023687404,1.0,967.0,0.0038638129550861,0.0,1.0,0.0
bridges_327,0.8571428571428571,0.0057451725006103,0.0001454353332519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1131668557369848,1.0,513.0,0.0041246254501351,0.0,0.0,1.0
bridges_327,0.8571428571428571,0.0059549808502197,0.0001494884490966,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.302931354872055,1.0,814.0,0.0033781060832085,0.0,1.0,0.0
bridges_327,0.8571428571428571,0.003854751586914,0.0001418590545654,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331184706318854,1.0,1342.0,0.0085136002473852,0.0,1.0,0.0
bridges_327,0.8571428571428571,0.0059442520141601,0.0001473426818847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840521261050842,0.0,1285.0,0.0001246408319181,0.0,1.0,0.0
bridges_327,0.8571428571428571,0.005955696105957,0.0001478195190429,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3240631983552884,1.0,619.0,0.008586662868159,0.0,0.0,1.0
bridges_327,0.8571428571428571,0.0029561519622802,0.0001170635223388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1626984256466062,0.0,913.0,0.0052109369087775,0.0,0.0,1.0
bridges_327,0.8095238095238095,0.003368854522705,0.0001237392425537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1393855038980052,0.0,600.0,0.0001718657489619,0.0,0.0,1.0
bridges_327,0.8095238095238095,0.003030776977539,0.0001194477081298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5493616087826149,0.0,1210.0,0.0001214421119717,0.0,1.0,0.0
bridges_327,0.8095238095238095,0.0124602317810058,0.000166893005371,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159116337251334,0.0,1120.0,0.000109940356551,0.0,0.0,1.0
bridges_327,0.8095238095238095,0.003131628036499,0.0001266002655029,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3933253978239587,1.0,571.0,0.0001711602420376,0.0,0.0,1.0
bridges_327,0.8095238095238095,0.0121626853942871,0.000138521194458,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.810338878722692,1.0,1181.0,0.0043558027771845,0.0,1.0,0.0
bridges_327,0.8095238095238095,0.0046348571777343,0.0001862049102783,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1199045315421547,1.0,1264.0,0.0005503613160835,0.0,0.0,1.0
bridges_327,0.8095238095238095,0.0031530857086181,0.0001792907714843,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1788358463659,1.0,1229.0,0.0017498586516367,0.0,1.0,0.0
bridges_327,0.8095238095238095,0.0051298141479492,0.0001325607299804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.538231105656967,1.0,928.0,0.0006132217923347,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0025076866149902,0.0001881122589111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2326938994565879,1.0,1179.0,0.0013911999466527,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0038478374481201,0.0001814365386962,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.120025676181266,0.0,1289.0,0.0003600365496811,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0012989044189453,0.0001485347747802,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4476030911835744,0.0,359.0,0.0062622405960607,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0044083595275878,0.0002424716949462,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.543627150305212,1.0,1192.0,0.0017256093207843,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0022218227386474,0.0001559257507324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.230096658952268,1.0,439.0,0.0008523971444284,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.001359224319458,0.0001502037048339,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1450338398856507,0.0,851.0,0.0003582580272536,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0011017322540283,0.000140905380249,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.926515773032568,0.0,929.0,0.0003919628444423,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0014231204986572,0.0001745223999023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746001396002613,1.0,1173.0,0.0024659163965741,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0015852451324462,0.000213623046875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911318107506391,0.0,973.0,0.0006607281954699,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0031285285949707,0.0001516342163085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4742458728584292,1.0,1210.0,0.0013474407350253,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0012643337249755,0.0001661777496337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113114011475638,1.0,851.0,0.0094380684633432,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.001305341720581,0.0001485347747802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015580320614014,1.0,1203.0,0.0004285868994608,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0015654563903808,0.0001678466796875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.255562988982601,1.0,1148.0,0.0006592330617799,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0024757385253906,0.0008618831634521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4030765017054973,1.0,1070.0,0.000439765116021,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0030970573425292,0.0001788139343261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0256561243112905,1.0,896.0,0.0001512444114951,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0012664794921875,0.0001463890075683,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107217906271612,1.0,937.0,0.0075961376686702,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0016136169433593,0.0001718997955322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616424583895883,1.0,985.0,0.0031666929999377,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0041203498840332,0.0002048015594482,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.261839408518968,1.0,777.0,0.0016858357333475,0.0,1.0,0.0
bwin_amlb_45717,0.7075471698113207,0.0015761852264404,0.0001673698425292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332530951242619,0.0,980.0,0.0001116703151387,0.0,0.0,1.0
bwin_amlb_45717,0.7075471698113207,0.0031497478485107,0.0002243518829345,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1615651161942453,0.0,1089.0,0.0046398408762047,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.006068468093872,0.0001370906829833,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.682312209153982,1.0,1014.0,0.0001391984479768,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.0088300704956054,0.0001840591430664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1919339775005352,1.0,686.0,0.0001809124056837,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.0083913803100585,0.0001797676086425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1223392427747711,1.0,921.0,0.0001494371705757,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.013118028640747,0.0014894008636474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.243794408145635,1.0,1021.0,0.0001962265115859,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.2384140491485595,0.0007641315460205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5050232488806169,0.0,871.0,0.001884475528459,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.0117125511169433,0.001683235168457,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7130760942554533,0.0,1062.0,0.0001453783846148,0.0,0.0,1.0
analcatdata_authorship_458,1.0,0.0113980770111083,0.0012197494506835,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1398614257310458,0.0,847.0,0.0018611035990962,0.0,0.0,1.0
analcatdata_authorship_458,1.0,0.0118651390075683,0.0011682510375976,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.090854879216549,0.0,1052.0,0.0035746860827379,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.0434896945953369,0.001007080078125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.392429482369693,1.0,1201.0,0.0008248824782015,0.0,1.0,0.0
analcatdata_authorship_458,1.0,0.2835166454315185,0.0007495880126953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1851277965962662,1.0,895.0,0.0018919195781671,0.0,1.0,0.0
