pipeline,metafeature,openml_tid,ndcg,ndcg_score
adaboost,metabu,3,5,0.39999999999999997
adaboost,metabu,6,5,0.5999999999999999
adaboost,metabu,11,5,0.7999999999999999
adaboost,metabu,12,5,0.5999999999999999
adaboost,metabu,14,5,0.39999999999999997
adaboost,metabu,15,5,0.19999999999999998
adaboost,metabu,16,5,0.39999999999999997
adaboost,metabu,18,5,0.39999999999999997
adaboost,metabu,22,5,0.19999999999999998
adaboost,metabu,23,5,0.5999999999999999
adaboost,metabu,28,5,0.5999999999999999
adaboost,metabu,29,5,0.39999999999999997
adaboost,metabu,31,5,0.5999999999999999
adaboost,metabu,32,5,0.19999999999999998
adaboost,metabu,37,5,0.39999999999999997
adaboost,metabu,43,5,0.7999999999999999
adaboost,metabu,45,5,0.5999999999999999
adaboost,metabu,49,5,0.5999999999999999
adaboost,metabu,53,5,0.39999999999999997
adaboost,metabu,219,5,0.5999999999999999
adaboost,metabu,2074,5,0.39999999999999997
adaboost,metabu,2079,5,0.5999999999999999
adaboost,metabu,3021,5,0.19999999999999998
adaboost,metabu,3022,5,0.5999999999999999
adaboost,metabu,3481,5,0.5999999999999999
adaboost,metabu,3549,5,0.7999999999999999
adaboost,metabu,3560,5,0.7999999999999999
adaboost,metabu,3573,5,0.7999999999999999
adaboost,metabu,3902,5,0.19999999999999998
adaboost,metabu,3903,5,0.19999999999999998
adaboost,metabu,3904,5,0.5999999999999999
adaboost,metabu,3913,5,0.5999999999999999
adaboost,metabu,3917,5,0.19999999999999998
adaboost,metabu,3918,5,0.39999999999999997
adaboost,metabu,7592,5,0.7999999999999999
adaboost,metabu,9910,5,0.5999999999999999
adaboost,metabu,9946,5,0.5999999999999999
adaboost,metabu,9952,5,0.19999999999999998
adaboost,metabu,9957,5,0.5999999999999999
adaboost,metabu,9960,5,0.5999999999999999
adaboost,metabu,9964,5,0.5999999999999999
adaboost,metabu,9971,5,0.39999999999999997
adaboost,metabu,9976,5,0.5999999999999999
adaboost,metabu,9977,5,0.19999999999999998
adaboost,metabu,9978,5,0.5999999999999999
adaboost,metabu,9981,5,0.5999999999999999
adaboost,metabu,9985,5,0.19999999999999998
adaboost,metabu,10093,5,0.5999999999999999
adaboost,metabu,10101,5,0.7999999999999999
adaboost,metabu,14952,5,0.19999999999999998
adaboost,metabu,14954,5,0.19999999999999998
adaboost,metabu,14965,5,0.39999999999999997
adaboost,metabu,14969,5,0.5999999999999999
adaboost,metabu,14970,5,0.5999999999999999
adaboost,metabu,125920,5,0.5999999999999999
adaboost,metabu,125922,5,0.39999999999999997
adaboost,metabu,146195,5,0.5999999999999999
adaboost,metabu,146800,5,0.39999999999999997
adaboost,metabu,146817,5,0.39999999999999997
adaboost,metabu,146819,5,0.39999999999999997
adaboost,metabu,146820,5,0.39999999999999997
adaboost,metabu,146821,5,0.39999999999999997
adaboost,metabu,146824,5,0.5999999999999999
adaboost,metabu,167125,5,0.19999999999999998
adaboost,AutoSklearn,3,5,0.39999999999999997
adaboost,AutoSklearn,6,5,0.19999999999999998
adaboost,AutoSklearn,11,5,0.19999999999999998
adaboost,AutoSklearn,12,5,0.39999999999999997
adaboost,AutoSklearn,14,5,0.19999999999999998
adaboost,AutoSklearn,15,5,0.39999999999999997
adaboost,AutoSklearn,16,5,0.5999999999999999
adaboost,AutoSklearn,18,5,0.19999999999999998
adaboost,AutoSklearn,22,5,0.19999999999999998
