pipeline,metafeature,openml_tid,ndcg,ndcg_score
adaboost,AutoSklearn,9910,35,0.6571428571428571
adaboost,AutoSklearn,9946,35,0.6285714285714286
adaboost,AutoSklearn,9952,35,0.4857142857142857
adaboost,AutoSklearn,9957,35,0.6
adaboost,AutoSklearn,9960,35,0.6285714285714286
adaboost,AutoSklearn,9964,35,0.6571428571428571
adaboost,AutoSklearn,9971,35,0.7142857142857143
adaboost,AutoSklearn,9976,35,0.6
adaboost,AutoSklearn,9977,35,0.6
adaboost,AutoSklearn,9978,35,0.5428571428571428
adaboost,AutoSklearn,9981,35,0.5714285714285714
adaboost,AutoSklearn,9985,35,0.4857142857142857
adaboost,AutoSklearn,10093,35,0.7428571428571429
adaboost,AutoSklearn,10101,35,0.6571428571428571
adaboost,AutoSklearn,14952,35,0.6285714285714286
adaboost,AutoSklearn,14954,35,0.4857142857142857
adaboost,AutoSklearn,14965,35,0.6857142857142857
adaboost,AutoSklearn,14969,35,0.4285714285714286
adaboost,AutoSklearn,14970,35,0.6
adaboost,AutoSklearn,125920,35,0.6857142857142857
adaboost,AutoSklearn,125922,35,0.5714285714285714
adaboost,AutoSklearn,146195,35,0.5428571428571428
adaboost,AutoSklearn,146800,35,0.45714285714285713
adaboost,AutoSklearn,146817,35,0.4000000000000001
adaboost,AutoSklearn,146819,35,0.7142857142857143
adaboost,AutoSklearn,146820,35,0.5714285714285714
adaboost,AutoSklearn,146821,35,0.6
adaboost,AutoSklearn,146824,35,0.6571428571428571
adaboost,AutoSklearn,167125,35,0.7428571428571429
adaboost,Landmark,3,35,0.6
adaboost,Landmark,6,35,0.7142857142857143
adaboost,Landmark,11,35,0.5714285714285714
adaboost,Landmark,12,35,0.6571428571428571
adaboost,Landmark,14,35,0.6571428571428571
adaboost,Landmark,15,35,0.5714285714285714
adaboost,Landmark,16,35,0.6571428571428571
adaboost,Landmark,18,35,0.5142857142857142
adaboost,Landmark,22,35,0.6857142857142857
adaboost,Landmark,23,35,0.6571428571428571
adaboost,Landmark,28,35,0.6285714285714286
adaboost,Landmark,29,35,0.45714285714285713
adaboost,Landmark,31,35,0.7142857142857143
adaboost,Landmark,32,35,0.6571428571428571
adaboost,Landmark,37,35,0.6285714285714286
adaboost,Landmark,43,35,0.4857142857142857
adaboost,Landmark,45,35,0.45714285714285713
adaboost,Landmark,49,35,0.8000000000000002
adaboost,Landmark,53,35,0.5714285714285714
adaboost,Landmark,219,35,0.5428571428571428
adaboost,Landmark,2074,35,0.6
adaboost,Landmark,2079,35,0.5142857142857142
adaboost,Landmark,3021,35,0.7714285714285715
adaboost,Landmark,3022,35,0.6
adaboost,Landmark,3481,35,0.6857142857142857
adaboost,Landmark,3549,35,0.5714285714285714
adaboost,Landmark,3560,35,0.5428571428571428
adaboost,Landmark,3573,35,0.7142857142857143
adaboost,Landmark,3902,35,0.7142857142857143
adaboost,Landmark,3903,35,0.4857142857142857
adaboost,Landmark,3904,35,0.5142857142857142
adaboost,Landmark,3913,35,0.6571428571428571
adaboost,Landmark,3917,35,0.6857142857142857
adaboost,Landmark,3918,35,0.6285714285714286
adaboost,Landmark,7592,35,0.7142857142857143
adaboost,Landmark,9910,35,0.5714285714285714
adaboost,Landmark,9946,35,0.6857142857142857
adaboost,Landmark,9952,35,0.5428571428571428
adaboost,Landmark,9957,35,0.5714285714285714
adaboost,Landmark,9960,35,0.5428571428571428
adaboost,Landmark,9964,35,0.6857142857142857
adaboost,Landmark,9971,35,0.6571428571428571
adaboost,Landmark,9976,35,0.5428571428571428
adaboost,Landmark,9977,35,0.6
adaboost,Landmark,9978,35,0.6
adaboost,Landmark,9981,35,0.5428571428571428
adaboost,Landmark,9985,35,0.5142857142857142
adaboost,Landmark,10093,35,0.7142857142857143
adaboost,Landmark,10101,35,0.6
adaboost,Landmark,14952,35,0.6857142857142857
adaboost,Landmark,14954,35,0.45714285714285713
adaboost,Landmark,14965,35,0.6571428571428571
adaboost,Landmark,14969,35,0.5142857142857142
adaboost,Landmark,14970,35,0.5428571428571428
adaboost,Landmark,125920,35,0.6
adaboost,Landmark,125922,35,0.6571428571428571
adaboost,Landmark,146195,35,0.4857142857142857
adaboost,Landmark,146800,35,0.5142857142857142
adaboost,Landmark,146817,35,0.6
adaboost,Landmark,146819,35,0.6285714285714286
adaboost,Landmark,146820,35,0.6285714285714286
adaboost,Landmark,146821,35,0.5714285714285714
adaboost,Landmark,146824,35,0.6571428571428571
adaboost,Landmark,167125,35,0.5428571428571428
adaboost,SCOT,3,35,0.7142857142857143
adaboost,SCOT,6,35,0.5142857142857142
adaboost,SCOT,11,35,0.6285714285714286
adaboost,SCOT,12,35,0.6857142857142857
adaboost,SCOT,14,35,0.6
adaboost,SCOT,15,35,0.5714285714285714
adaboost,SCOT,16,35,0.6285714285714286
adaboost,SCOT,18,35,0.6
adaboost,SCOT,22,35,0.6571428571428571
adaboost,SCOT,23,35,0.6571428571428571
adaboost,SCOT,28,35,0.5428571428571428
adaboost,SCOT,29,35,0.5142857142857142
adaboost,SCOT,31,35,0.6
adaboost,SCOT,32,35,0.45714285714285713
adaboost,SCOT,37,35,0.6
adaboost,SCOT,43,35,0.4857142857142857
adaboost,SCOT,45,35,0.4857142857142857
adaboost,SCOT,49,35,0.6
adaboost,SCOT,53,35,0.5428571428571428
adaboost,SCOT,219,35,0.45714285714285713
adaboost,SCOT,2074,35,0.5142857142857142
adaboost,SCOT,2079,35,0.6
adaboost,SCOT,3021,35,0.6857142857142857
adaboost,SCOT,3022,35,0.5142857142857142
adaboost,SCOT,3481,35,0.7142857142857143
adaboost,SCOT,3549,35,0.7142857142857143
adaboost,SCOT,3560,35,0.5714285714285714
adaboost,SCOT,3573,35,0.6857142857142857
adaboost,SCOT,3902,35,0.6857142857142857
adaboost,SCOT,3903,35,0.5714285714285714
adaboost,SCOT,3904,35,0.5142857142857142
adaboost,SCOT,3913,35,0.6
adaboost,SCOT,3917,35,0.6571428571428571
adaboost,SCOT,3918,35,0.6571428571428571
adaboost,SCOT,7592,35,0.6857142857142857
adaboost,SCOT,9910,35,0.6571428571428571
adaboost,SCOT,9946,35,0.5714285714285714
adaboost,SCOT,9952,35,0.5142857142857142
adaboost,SCOT,9957,35,0.6
adaboost,SCOT,9960,35,0.6
adaboost,SCOT,9964,35,0.6571428571428571
adaboost,SCOT,9971,35,0.7142857142857143
adaboost,SCOT,9976,35,0.6857142857142857
adaboost,SCOT,9977,35,0.6571428571428571
adaboost,SCOT,9978,35,0.6
adaboost,SCOT,9981,35,0.6
adaboost,SCOT,9985,35,0.6571428571428571
adaboost,SCOT,10093,35,0.6285714285714286
adaboost,SCOT,10101,35,0.6
adaboost,SCOT,14952,35,0.6857142857142857
adaboost,SCOT,14954,35,0.6571428571428571
adaboost,SCOT,14965,35,0.6857142857142857
adaboost,SCOT,14969,35,0.4285714285714286
adaboost,SCOT,14970,35,0.6
adaboost,SCOT,125920,35,0.6285714285714286
adaboost,SCOT,125922,35,0.5714285714285714
adaboost,SCOT,146195,35,0.5428571428571428
adaboost,SCOT,146800,35,0.4000000000000001
adaboost,SCOT,146817,35,0.6571428571428571
adaboost,SCOT,146819,35,0.6
adaboost,SCOT,146820,35,0.5428571428571428
adaboost,SCOT,146821,35,0.4285714285714286
adaboost,SCOT,146824,35,0.6571428571428571
adaboost,SCOT,167125,35,0.7428571428571429
