pipeline,metafeature,openml_tid,ndcg,ndcg_score
adaboost,AutoSklearn,9957,15,0.3333333333333333
adaboost,AutoSklearn,9960,15,0.2
adaboost,AutoSklearn,9964,15,0.4666666666666667
adaboost,AutoSklearn,9971,15,0.6
adaboost,AutoSklearn,9976,15,0.26666666666666666
adaboost,AutoSklearn,9977,15,0.3333333333333333
adaboost,AutoSklearn,9978,15,0.4
adaboost,AutoSklearn,9981,15,0.4
adaboost,AutoSklearn,9985,15,0.13333333333333333
adaboost,AutoSklearn,10093,15,0.4666666666666667
adaboost,AutoSklearn,10101,15,0.4666666666666667
adaboost,AutoSklearn,14952,15,0.3333333333333333
adaboost,AutoSklearn,14954,15,0.2
adaboost,AutoSklearn,14965,15,0.3333333333333333
adaboost,AutoSklearn,14969,15,0.3333333333333333
adaboost,AutoSklearn,14970,15,0.5333333333333333
adaboost,AutoSklearn,125920,15,0.4
adaboost,AutoSklearn,125922,15,0.5333333333333333
adaboost,AutoSklearn,146195,15,0.4
adaboost,AutoSklearn,146800,15,0.13333333333333333
adaboost,AutoSklearn,146817,15,0.26666666666666666
adaboost,AutoSklearn,146819,15,0.5333333333333333
adaboost,AutoSklearn,146820,15,0.3333333333333333
adaboost,AutoSklearn,146821,15,0.06666666666666667
adaboost,AutoSklearn,146824,15,0.5333333333333333
adaboost,AutoSklearn,167125,15,0.4
adaboost,Landmark,3,15,0.4
adaboost,Landmark,6,15,0.5333333333333333
adaboost,Landmark,11,15,0.4
adaboost,Landmark,12,15,0.5333333333333333
adaboost,Landmark,14,15,0.26666666666666666
adaboost,Landmark,15,15,0.5333333333333333
adaboost,Landmark,16,15,0.6
adaboost,Landmark,18,15,0.26666666666666666
adaboost,Landmark,22,15,0.2
adaboost,Landmark,23,15,0.3333333333333333
adaboost,Landmark,28,15,0.6
adaboost,Landmark,29,15,0.3333333333333333
adaboost,Landmark,31,15,0.3333333333333333
adaboost,Landmark,32,15,0.6
adaboost,Landmark,37,15,0.2
adaboost,Landmark,43,15,0.2
adaboost,Landmark,45,15,0.26666666666666666
adaboost,Landmark,49,15,0.4
adaboost,Landmark,53,15,0.26666666666666666
adaboost,Landmark,219,15,0.3333333333333333
adaboost,Landmark,2074,15,0.6666666666666666
adaboost,Landmark,2079,15,0.2
adaboost,Landmark,3021,15,0.26666666666666666
adaboost,Landmark,3022,15,0.3333333333333333
adaboost,Landmark,3481,15,0.4666666666666667
adaboost,Landmark,3549,15,0.4
adaboost,Landmark,3560,15,0.3333333333333333
adaboost,Landmark,3573,15,0.5333333333333333
adaboost,Landmark,3902,15,0.3333333333333333
adaboost,Landmark,3903,15,0.26666666666666666
adaboost,Landmark,3904,15,0.26666666666666666
adaboost,Landmark,3913,15,0.4
adaboost,Landmark,3917,15,0.4
adaboost,Landmark,3918,15,0.4
adaboost,Landmark,7592,15,0.3333333333333333
adaboost,Landmark,9910,15,0.26666666666666666
adaboost,Landmark,9946,15,0.5333333333333333
adaboost,Landmark,9952,15,0.13333333333333333
adaboost,Landmark,9957,15,0.3333333333333333
adaboost,Landmark,9960,15,0.2
adaboost,Landmark,9964,15,0.5333333333333333
adaboost,Landmark,9971,15,0.4
adaboost,Landmark,9976,15,0.2
adaboost,Landmark,9977,15,0.26666666666666666
adaboost,Landmark,9978,15,0.26666666666666666
adaboost,Landmark,9981,15,0.26666666666666666
adaboost,Landmark,9985,15,0.2
adaboost,Landmark,10093,15,0.4666666666666667
adaboost,Landmark,10101,15,0.4
adaboost,Landmark,14952,15,0.4
adaboost,Landmark,14954,15,0.13333333333333333
adaboost,Landmark,14965,15,0.3333333333333333
adaboost,Landmark,14969,15,0.2
adaboost,Landmark,14970,15,0.3333333333333333
adaboost,Landmark,125920,15,0.4666666666666667
adaboost,Landmark,125922,15,0.6
adaboost,Landmark,146195,15,0.4
adaboost,Landmark,146800,15,0.06666666666666667
adaboost,Landmark,146817,15,0.3333333333333333
adaboost,Landmark,146819,15,0.3333333333333333
adaboost,Landmark,146820,15,0.3333333333333333
adaboost,Landmark,146821,15,0.2
adaboost,Landmark,146824,15,0.5333333333333333
adaboost,Landmark,167125,15,0.26666666666666666
adaboost,SCOT,3,15,0.4
adaboost,SCOT,6,15,0.4
adaboost,SCOT,11,15,0.4666666666666667
adaboost,SCOT,12,15,0.3333333333333333
adaboost,SCOT,14,15,0.2
adaboost,SCOT,15,15,0.4
adaboost,SCOT,16,15,0.3333333333333333
adaboost,SCOT,18,15,0.2
adaboost,SCOT,22,15,0.3333333333333333
adaboost,SCOT,23,15,0.4
adaboost,SCOT,28,15,0.4
adaboost,SCOT,29,15,0.26666666666666666
adaboost,SCOT,31,15,0.5333333333333333
adaboost,SCOT,32,15,0.26666666666666666
adaboost,SCOT,37,15,0.3333333333333333
adaboost,SCOT,43,15,0.3333333333333333
adaboost,SCOT,45,15,0.2
adaboost,SCOT,49,15,0.4
adaboost,SCOT,53,15,0.2
adaboost,SCOT,219,15,0.4
adaboost,SCOT,2074,15,0.26666666666666666
adaboost,SCOT,2079,15,0.3333333333333333
adaboost,SCOT,3021,15,0.26666666666666666
adaboost,SCOT,3022,15,0.26666666666666666
adaboost,SCOT,3481,15,0.4666666666666667
adaboost,SCOT,3549,15,0.4
adaboost,SCOT,3560,15,0.4666666666666667
adaboost,SCOT,3573,15,0.3333333333333333
adaboost,SCOT,3902,15,0.3333333333333333
adaboost,SCOT,3903,15,0.2
adaboost,SCOT,3904,15,0.2
adaboost,SCOT,3913,15,0.3333333333333333
adaboost,SCOT,3917,15,0.4666666666666667
adaboost,SCOT,3918,15,0.3333333333333333
adaboost,SCOT,7592,15,0.3333333333333333
adaboost,SCOT,9910,15,0.4666666666666667
adaboost,SCOT,9946,15,0.3333333333333333
adaboost,SCOT,9952,15,0.2
adaboost,SCOT,9957,15,0.4
adaboost,SCOT,9960,15,0.3333333333333333
adaboost,SCOT,9964,15,0.3333333333333333
adaboost,SCOT,9971,15,0.4666666666666667
adaboost,SCOT,9976,15,0.4666666666666667
adaboost,SCOT,9977,15,0.4
adaboost,SCOT,9978,15,0.3333333333333333
adaboost,SCOT,9981,15,0.4
adaboost,SCOT,9985,15,0.5333333333333333
adaboost,SCOT,10093,15,0.4
adaboost,SCOT,10101,15,0.4666666666666667
adaboost,SCOT,14952,15,0.4666666666666667
adaboost,SCOT,14954,15,0.2
adaboost,SCOT,14965,15,0.4
adaboost,SCOT,14969,15,0.13333333333333333
adaboost,SCOT,14970,15,0.4666666666666667
adaboost,SCOT,125920,15,0.4
adaboost,SCOT,125922,15,0.26666666666666666
adaboost,SCOT,146195,15,0.4
adaboost,SCOT,146800,15,0.3333333333333333
adaboost,SCOT,146817,15,0.6
adaboost,SCOT,146819,15,0.4
adaboost,SCOT,146820,15,0.26666666666666666
adaboost,SCOT,146821,15,0.2
adaboost,SCOT,146824,15,0.3333333333333333
adaboost,SCOT,167125,15,0.3333333333333333
