task_id,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,classifier__algorithm_0.0,classifier__algorithm_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0,accuracy
6,1.58549233387155,-0.0097834002372817,1.740445757851818,0.0,1.0,1.0,0.0,0.0,0.6648543517122674
6,1.58549233387155,0.7612882119677024,1.725017326171661,0.0,1.0,0.0,0.0,1.0,0.629419454269836
6,1.2373157784647724,1.3428429537285935,0.2284594531964274,0.0,1.0,0.0,0.0,1.0,0.706540368963075
6,1.58549233387155,1.5760257427085038,1.740445757851818,0.0,1.0,0.0,0.0,1.0,0.7392091815203465
6,1.58549233387155,0.4215324818938993,0.6450271085606678,1.0,0.0,0.0,0.0,1.0,0.7170184276415299
6,1.58549233387155,-0.8146250664325133,0.9073104471233376,0.0,1.0,0.0,1.0,0.0,0.6640912090025196
6,1.2373157784647724,1.6438350742288546,-0.2498219288884408,0.0,1.0,0.0,0.0,1.0,0.6650923753516544
6,1.58549233387155,0.9457546968315572,-1.4840964633010043,0.0,1.0,0.0,0.0,1.0,0.7037821469039872
6,1.58549233387155,-0.741614693445326,-0.0415381012063207,0.0,1.0,0.0,1.0,0.0,0.6816453656830717
6,0.8891392230579946,-0.0801775358545027,1.485876635129227,0.0,1.0,1.0,0.0,0.0,0.5813360422713789
6,0.8891392230579946,0.4427753661083946,1.385591829208206,0.0,1.0,0.0,0.0,1.0,0.6756448516853244
6,0.8891392230579946,0.0455786133850014,1.4010202608883628,0.0,1.0,1.0,0.0,0.0,0.5886857061257103
6,0.8891392230579946,0.0039076674066081,0.8147398570423954,0.0,1.0,0.0,0.0,1.0,0.6451862408658773
6,0.8891392230579946,0.856723918379495,0.5447423026396472,0.0,1.0,1.0,0.0,0.0,0.561168618131235
6,1.58549233387155,-0.1066013821549871,0.4753143600789402,0.0,1.0,1.0,0.0,0.0,0.5647553670938692
6,1.2373157784647724,1.6394667449667633,-0.9441013544955076,0.0,1.0,1.0,0.0,0.0,0.5933502996655153
6,0.8891392230579946,-0.2527057711329436,0.0356040571944644,0.0,1.0,0.0,0.0,1.0,0.6672687852637426
6,1.58549233387155,-0.3885583787312617,-0.7666743901737019,0.0,1.0,0.0,0.0,1.0,0.6284127092511398
6,0.8891392230579946,1.141746965748627,-0.6432469367324454,0.0,1.0,0.0,1.0,0.0,0.7197268184769215
6,0.8891392230579946,0.8480205541640244,-0.5043910516110321,0.0,1.0,1.0,0.0,0.0,0.5861597947852913
6,1.58549233387155,-0.4698017075309597,-0.1726797704876557,0.0,1.0,1.0,0.0,0.0,0.5585936700361034
6,1.2373157784647724,-0.0079706704312673,1.6401609519307971,0.0,1.0,0.0,1.0,0.0,0.6426608160604766
6,0.8891392230579946,0.4450802673526721,1.4010202608883628,0.0,1.0,1.0,0.0,0.0,0.5564520007109971
6,1.58549233387155,0.8295071024552402,1.023023684724515,1.0,0.0,0.0,1.0,0.0,0.7528262180786287
6,1.58549233387155,0.4903495926188392,-0.1958224180078913,0.0,1.0,1.0,0.0,0.0,0.6187441908674982
6,1.58549233387155,0.3205808446629387,0.7298834828015318,0.0,1.0,0.0,0.0,1.0,0.6719378964931964
6,1.2373157784647724,1.211443759072051,0.1436030789555638,0.0,1.0,0.0,0.0,1.0,0.6908673570060252
6,1.2373157784647724,1.5675488526931698,1.671017815291111,0.0,1.0,1.0,0.0,0.0,0.6230116209520596
6,1.58549233387155,0.3915039018848107,1.385591829208206,0.0,1.0,0.0,0.0,1.0,0.7317145072361778
6,1.58549233387155,0.1003469187321607,-0.7975312535340159,0.0,1.0,0.0,0.0,1.0,0.6575443618323756
6,1.58549233387155,1.5792221957617074,-0.5969616416919744,0.0,1.0,0.0,0.0,1.0,0.7193458246474383
6,0.8891392230579946,-0.2878450035766656,1.3315923183276563,0.0,1.0,1.0,0.0,0.0,0.5980172250276616
6,0.8891392230579946,1.645809956820368,1.3933060450482846,0.0,1.0,0.0,0.0,1.0,0.7010558012054376
6,1.58549233387155,0.8582574508522073,0.4521717125587048,0.0,1.0,0.0,0.0,1.0,0.72602487933286
6,1.58549233387155,0.6775266117940797,1.62473252025064,0.0,1.0,1.0,0.0,0.0,0.5578918587963694
6,1.2373157784647724,0.0872007261244568,0.9227388788034948,0.0,1.0,0.0,0.0,1.0,0.6633600771132225
6,1.2373157784647724,1.5051192534649105,-0.5583905624915818,0.0,1.0,1.0,0.0,0.0,0.6230396144270496
6,1.58549233387155,0.8410517827044623,0.8841677996031019,0.0,1.0,0.0,0.0,1.0,0.7203751039702067
6,0.8891392230579946,0.5197808363292755,-0.296107223928912,0.0,1.0,1.0,0.0,0.0,0.6025733083365734
6,1.2373157784647724,0.6578996236868329,1.2621643757669494,0.0,1.0,0.0,1.0,0.0,0.7047408003075172
6,1.2373157784647724,1.63160026098994,0.7607403461618459,0.0,1.0,0.0,1.0,0.0,0.6931174065323851
6,0.8891392230579946,1.1370442541309094,-0.2035366338479698,0.0,1.0,0.0,0.0,1.0,0.6785592291711371
6,1.2373157784647724,-0.0557479303772555,0.8301682887225524,0.0,1.0,0.0,0.0,1.0,0.623559488911777
6,1.2373157784647724,0.2490791309721587,-0.8746734119348012,0.0,1.0,1.0,0.0,0.0,0.5619419972614447
6,1.2373157784647724,0.766621156882345,1.2467359440867924,1.0,0.0,0.0,1.0,0.0,0.7133526545847777
6,1.2373157784647724,1.3747120024943826,-0.0261096695261637,0.0,1.0,1.0,0.0,0.0,0.5806301471505875
6,0.8891392230579946,0.2011825622521204,0.5833133818400396,0.0,1.0,0.0,0.0,1.0,0.6682864709431884
6,1.2373157784647724,1.1001782987635602,-1.268098419778806,0.0,1.0,0.0,0.0,1.0,0.6650952288050072
6,1.2373157784647724,0.4084578205523397,0.6295986768805107,0.0,1.0,0.0,1.0,0.0,0.716009304501221
6,1.58549233387155,0.8797976243336922,-0.2189650655281269,1.0,0.0,1.0,0.0,0.0,0.6019899881318845
6,0.8891392230579946,0.9325666391781804,-0.8592449802546441,0.0,1.0,0.0,0.0,1.0,0.6649109206623082
6,1.58549233387155,0.595146107494994,-0.7358175268133877,1.0,0.0,1.0,0.0,0.0,0.6194608099830486
6,1.2373157784647724,0.1203648656392829,-0.2498219288884408,0.0,1.0,0.0,1.0,0.0,0.6828775322737397
6,1.2373157784647724,0.4268977544959401,1.2930212391272635,0.0,1.0,0.0,1.0,0.0,0.6722711100508942
6,1.2373157784647724,0.5090863708428113,-1.2218131247383346,0.0,1.0,1.0,0.0,0.0,0.554129244764959
6,1.58549233387155,0.2314622294483891,-1.7000945068232032,0.0,1.0,0.0,0.0,1.0,0.6642264177991624
6,1.58549233387155,0.7345598324813428,-0.6818180159328381,0.0,1.0,1.0,0.0,0.0,0.5989634666216704
6,1.58549233387155,0.9578221593396324,0.4907427917590973,1.0,0.0,0.0,0.0,1.0,0.7135166770708199
6,1.2373157784647724,0.7292402560135847,1.6633035994510328,1.0,0.0,0.0,0.0,1.0,0.7065047043024472
6,1.58549233387155,1.201059513848086,-1.653809211782732,0.0,1.0,0.0,1.0,0.0,0.7580638921698393
6,0.8891392230579946,-0.2516663142894768,0.8455967204027095,0.0,1.0,1.0,0.0,0.0,0.5565645355059176
6,1.58549233387155,0.3307140952051485,-0.8361023327344086,0.0,1.0,1.0,0.0,0.0,0.5534218373550897
6,1.2373157784647724,-0.2412415271469494,1.740445757851818,0.0,1.0,1.0,0.0,0.0,0.5865630316149236
6,0.8891392230579946,0.7658897395212773,1.6864462469712682,0.0,1.0,0.0,1.0,0.0,0.7132111982040337
6,1.2373157784647724,0.3644376057917186,1.1001658431253003,0.0,1.0,0.0,1.0,0.0,0.6924346889949421
6,1.58549233387155,0.4647269497831723,-0.2498219288884408,0.0,1.0,0.0,1.0,0.0,0.7824990559128248
6,1.2373157784647724,0.8536114626720892,0.1590315106357208,0.0,1.0,0.0,0.0,1.0,0.6649395382669867
6,0.8891392230579946,0.6063197594091285,1.3084496708074207,0.0,1.0,0.0,0.0,1.0,0.6590972504787556
6,1.58549233387155,-0.080448626978594,0.0741751363948569,0.0,1.0,0.0,0.0,1.0,0.637566022266867
6,1.58549233387155,0.6255852591579171,-0.5583905624915818,0.0,1.0,1.0,0.0,0.0,0.626064873802879
6,1.58549233387155,-0.056251049977127,-1.7000945068232032,0.0,1.0,0.0,0.0,1.0,0.631214502951299
6,0.8891392230579946,-0.2780433562012676,0.969024173843966,0.0,1.0,0.0,0.0,1.0,0.6867381324833947
6,1.2373157784647724,0.6872307923832486,0.6990266194412177,0.0,1.0,1.0,0.0,0.0,0.6065350944730866
6,1.2373157784647724,0.6854162555773712,0.290173179917056,0.0,1.0,0.0,0.0,1.0,0.6565300821250145
6,1.58549233387155,-0.4921551509356164,0.2284594531964274,0.0,1.0,0.0,0.0,1.0,0.6620304749998518
6,1.2373157784647724,-0.5055806510795958,0.205316805676192,0.0,1.0,0.0,1.0,0.0,0.6618186659040246
6,0.8891392230579946,0.7118606179040083,-0.9209587069752724,0.0,1.0,1.0,0.0,0.0,0.5821013453200128
6,1.2373157784647724,0.1742847430223857,-0.9826724336959004,0.0,1.0,0.0,1.0,0.0,0.6603381778793287
6,1.2373157784647724,0.4713503816567548,1.370163397528049,0.0,1.0,1.0,0.0,0.0,0.6156379455860781
6,1.2373157784647724,1.1120549816900582,1.077023195605065,0.0,1.0,1.0,0.0,0.0,0.6382889806512166
6,1.2373157784647724,0.5617241260744407,0.5833133818400396,0.0,1.0,1.0,0.0,0.0,0.5866980666216801
6,1.2373157784647724,1.6841787142558922,0.5447423026396472,0.0,1.0,0.0,0.0,1.0,0.6741922933655964
6,1.2373157784647724,1.421812159355875,0.8610251520828666,0.0,1.0,1.0,0.0,0.0,0.5759235229922393
6,0.8891392230579946,0.7414199295885384,0.2670305323968202,0.0,1.0,0.0,0.0,1.0,0.6243381269501211
6,1.2373157784647724,0.1892246543894581,0.1436030789555638,0.0,1.0,0.0,0.0,1.0,0.6988351331571573
6,1.2373157784647724,-0.308352307182867,-1.106099887137157,0.0,1.0,1.0,0.0,0.0,0.5748436801327764
6,1.58549233387155,1.7246055877552655,1.709588894491504,0.0,1.0,1.0,0.0,0.0,0.5990707941134139
6,0.8891392230579946,0.5125525710522167,0.8224540728824737,0.0,1.0,1.0,0.0,0.0,0.6099459539157793
6,1.58549233387155,0.5628568672596814,-0.6278185050522885,0.0,1.0,0.0,0.0,1.0,0.682983084556608
6,1.2373157784647724,-0.1332302849099711,0.105031999755171,0.0,1.0,0.0,0.0,1.0,0.6091614629584761
6,1.2373157784647724,0.0029399995876155,-0.3963920298499327,0.0,1.0,0.0,1.0,0.0,0.6591504438993218
6,1.58549233387155,-0.0870972926303972,0.205316805676192,0.0,1.0,0.0,1.0,0.0,0.7080874079810764
6,1.58549233387155,0.8086899123738952,-0.7126748792931522,0.0,1.0,1.0,0.0,0.0,0.64347488052121
6,1.2373157784647724,-0.2842432134826702,1.485876635129227,0.0,1.0,0.0,1.0,0.0,0.6114901114326345
6,1.58549233387155,0.5773467624602915,0.969024173843966,0.0,1.0,1.0,0.0,0.0,0.6335422719358406
6,1.58549233387155,0.3398951054765252,-0.1958224180078913,0.0,1.0,0.0,1.0,0.0,0.7057519665065567
6,0.8891392230579946,0.9560117187082848,-0.5275336991312677,0.0,1.0,0.0,0.0,1.0,0.6879409969308211
6,0.8891392230579946,0.9995527998733398,0.2284594531964274,0.0,1.0,1.0,0.0,0.0,0.6525633719846027
6,1.58549233387155,-0.407803859039796,0.1127462155952497,0.0,1.0,1.0,0.0,0.0,0.6065779328251747
6,1.58549233387155,1.715285556008227,0.7607403461618459,0.0,1.0,1.0,0.0,0.0,0.6418484129512382
6,1.2373157784647724,1.3048544652981142,-0.2421077130483624,0.0,1.0,0.0,0.0,1.0,0.6685463839136202
6,1.58549233387155,0.9970545945880196,0.8301682887225524,1.0,0.0,1.0,0.0,0.0,0.5810218773069412
6,1.58549233387155,1.183080455065186,1.516733498489541,1.0,0.0,0.0,1.0,0.0,0.7217371694115301
6,1.58549233387155,-0.2193536711920485,1.2004506490463216,0.0,1.0,1.0,0.0,0.0,0.56276635292639
6,1.2373157784647724,-0.1314861940496277,-0.5892474258518959,0.0,1.0,0.0,1.0,0.0,0.7302118533287689
6,1.58549233387155,-0.409011588864658,-0.5429621308114247,0.0,1.0,1.0,0.0,0.0,0.517746683946789
6,0.8891392230579946,1.115685565933639,1.3007354549673422,0.0,1.0,0.0,0.0,1.0,0.6381715143837683
6,0.8891392230579946,0.1629944253729329,1.1850222173661646,0.0,1.0,1.0,0.0,0.0,0.580778704733236
6,0.8891392230579946,-0.2207098036727275,1.5553045776899337,0.0,1.0,1.0,0.0,0.0,0.5249756845242468
6,1.58549233387155,0.6727455748429038,1.2775928074471066,0.0,1.0,0.0,1.0,0.0,0.6595219593708681
6,0.8891392230579946,1.2906159701715212,0.0587467047146998,0.0,1.0,0.0,1.0,0.0,0.693615831663818
6,1.2373157784647724,1.5004561811055075,0.99988103720428,0.0,1.0,0.0,1.0,0.0,0.6904393003050343
6,1.58549233387155,-0.1789245733383597,0.3827437699979983,0.0,1.0,0.0,1.0,0.0,0.6742383137860797
6,1.2373157784647724,-0.3159899725899904,-0.9286729228153509,0.0,1.0,0.0,0.0,1.0,0.637650386167838
6,1.58549233387155,1.0767031209118416,0.7993114253622383,0.0,1.0,1.0,0.0,0.0,0.5577661101132122
6,1.58549233387155,-0.6212788168941,0.2516021007166631,0.0,1.0,0.0,0.0,1.0,0.6559721876989516
6,1.58549233387155,-0.1384379874242645,-1.669237643462889,0.0,1.0,0.0,0.0,1.0,0.6843708884406452
6,1.58549233387155,0.5333569957380997,0.1358888631154851,1.0,0.0,0.0,0.0,1.0,0.7247796665498631
6,1.2373157784647724,1.2317192399245176,1.3315923183276563,0.0,1.0,0.0,0.0,1.0,0.7016558634942154
6,1.2373157784647724,1.088107166286031,-0.0955376120868704,0.0,1.0,0.0,0.0,1.0,0.675557384338002
6,1.58549233387155,-0.1497450742340118,1.3315923183276563,0.0,1.0,0.0,0.0,1.0,0.6762978503523002
6,1.58549233387155,-0.4826956553796865,-1.2372415564184918,0.0,1.0,1.0,0.0,0.0,0.5496264127389768
6,0.8891392230579946,0.2869099514899454,0.0587467047146998,0.0,1.0,0.0,1.0,0.0,0.6777613580125456
6,1.2373157784647724,-0.6519695209327271,0.2593163165567419,0.0,1.0,0.0,1.0,0.0,0.6529095219304982
6,1.58549233387155,-0.5396905275028988,1.023023684724515,0.0,1.0,0.0,0.0,1.0,0.5746882917132737
6,1.2373157784647724,1.3194270213319077,-1.005815081216136,0.0,1.0,1.0,0.0,0.0,0.5883464810854074
6,0.8891392230579946,1.0130222103178683,0.7453119144816889,0.0,1.0,1.0,0.0,0.0,0.5846640743317968
6,1.2373157784647724,0.7026261046218103,0.4521717125587048,1.0,0.0,1.0,0.0,0.0,0.6568765029668808
6,1.2373157784647724,0.8683711462091195,-0.3423925189693831,0.0,1.0,1.0,0.0,0.0,0.6624981504114172
6,1.2373157784647724,-0.1171265545022749,-1.1909562613780205,0.0,1.0,1.0,0.0,0.0,0.5838380588469195
6,1.58549233387155,0.6071900490483668,-1.2063846930581776,1.0,0.0,1.0,0.0,0.0,0.6083854276898175
6,0.8891392230579946,0.973695406280511,0.7607403461618459,0.0,1.0,1.0,0.0,0.0,0.5808721569319729
6,1.58549233387155,0.6066953573239017,-0.0955376120868704,0.0,1.0,0.0,0.0,1.0,0.6798288631679976
6,1.2373157784647724,1.609327537153931,0.4290290650384691,0.0,1.0,1.0,0.0,0.0,0.6028884166898205
6,1.2373157784647724,-0.599252132539652,0.7221692669614531,0.0,1.0,0.0,1.0,0.0,0.6667924979269618
6,0.8891392230579946,0.2651300827929868,1.6401609519307971,0.0,1.0,0.0,1.0,0.0,0.6962549808241117
6,0.8891392230579946,0.947952485244616,-0.3732493823296972,0.0,1.0,0.0,1.0,0.0,0.6875897846376987
6,0.8891392230579946,1.3991507677062174,1.5630187935300122,0.0,1.0,0.0,0.0,1.0,0.6642557817314179
6,1.2373157784647724,-0.3092422857363897,0.1436030789555638,0.0,1.0,0.0,1.0,0.0,0.6775569243054231
6,1.2373157784647724,0.8405834892895822,0.2438878848765844,0.0,1.0,0.0,0.0,1.0,0.64962333557351
6,1.58549233387155,-0.0577172497638042,1.1541653540058503,0.0,1.0,1.0,0.0,0.0,0.5664992259547207
6,0.8891392230579946,-0.0869799652332383,0.5987418135201966,0.0,1.0,0.0,0.0,1.0,0.6154433420987285
6,1.2373157784647724,0.6355772924890392,1.3778776133681276,1.0,0.0,0.0,1.0,0.0,0.7580005103194954
6,1.2373157784647724,-0.3418197609254125,-0.8438165485744871,0.0,1.0,1.0,0.0,0.0,0.5557888750772524
6,1.2373157784647724,0.8641137550568733,-0.2652503605685978,0.0,1.0,0.0,1.0,0.0,0.6463879651260594
6,0.8891392230579946,0.6757355897782141,-1.268098419778806,0.0,1.0,0.0,1.0,0.0,0.6768030641809306
6,0.8891392230579946,1.0281939554123407,-0.311535655609069,0.0,1.0,0.0,0.0,1.0,0.7045794337087813
6,1.58549233387155,1.6251133899313808,0.8995962312832589,0.0,1.0,0.0,0.0,1.0,0.7094825323230599
6,1.2373157784647724,0.4277443701564128,1.1155942748054577,0.0,1.0,1.0,0.0,0.0,0.5838036204618263
6,1.58549233387155,0.1986368218905574,0.9381673104836518,0.0,1.0,0.0,0.0,1.0,0.5764118090594335
6,1.58549233387155,0.4936591178277135,1.2390217282467142,1.0,0.0,0.0,0.0,1.0,0.7210282513809171
6,1.58549233387155,-0.5391288206784579,0.1976025898361133,0.0,1.0,0.0,1.0,0.0,0.6952931575017386
6,1.58549233387155,0.6663759139820383,1.385591829208206,0.0,1.0,0.0,1.0,0.0,0.6724923537485855
6,1.2373157784647724,0.6142302364091428,-0.8592449802546441,0.0,1.0,0.0,1.0,0.0,0.6643585143866032
6,0.8891392230579946,-0.0954917099298472,1.1310227064856146,0.0,1.0,1.0,0.0,0.0,0.5918816670921418
6,1.2373157784647724,0.2494142890587442,-0.3809635981697757,0.0,1.0,1.0,0.0,0.0,0.6062568561210798
6,1.58549233387155,0.8460862435555359,1.7018746786514252,1.0,0.0,0.0,1.0,0.0,0.7462812379228597
6,1.58549233387155,-0.1721739732050078,-0.311535655609069,0.0,1.0,0.0,1.0,0.0,0.6770993542637275
6,1.2373157784647724,-0.6108669590092479,0.6450271085606678,0.0,1.0,1.0,0.0,0.0,0.566174425875899
6,1.58549233387155,1.256990635964757,-1.638380780102575,0.0,1.0,0.0,1.0,0.0,0.7103200298753659
6,1.58549233387155,-0.1593742970922997,-1.4609538157807689,0.0,1.0,0.0,0.0,1.0,0.6399156791935715
6,1.58549233387155,0.7208120599373274,-1.7232371543434386,0.0,1.0,0.0,1.0,0.0,0.6957004885999678
6,1.58549233387155,-0.7257413373866456,-0.1726797704876557,0.0,1.0,1.0,0.0,0.0,0.5250279709046861
6,0.8891392230579946,1.4678668962615338,-0.5043910516110321,0.0,1.0,0.0,0.0,1.0,0.7077449534651001
6,1.2373157784647724,1.0026973326121429,-0.0646807487265563,0.0,1.0,0.0,0.0,1.0,0.6270818374702443
6,1.2373157784647724,1.4860367536635348,-1.0135292970562146,0.0,1.0,0.0,1.0,0.0,0.7071699752818092
6,1.2373157784647724,0.7174522953976832,-0.4812484040907965,0.0,1.0,1.0,0.0,0.0,0.628841035835923
6,1.58549233387155,-0.4036458052277918,0.3287442591174484,0.0,1.0,0.0,0.0,1.0,0.6023977408070031
6,1.58549233387155,1.053084321833187,0.2361736690365061,0.0,1.0,0.0,0.0,1.0,0.7090651202255429
6,1.58549233387155,0.1078398835589704,-1.6229523484224178,0.0,1.0,0.0,1.0,0.0,0.6865110933062992
6,1.2373157784647724,1.123428840056805,-1.3760974415399052,0.0,1.0,1.0,0.0,0.0,0.5926299206700381
6,1.2373157784647724,1.447902965356448,-0.9286729228153509,0.0,1.0,0.0,1.0,0.0,0.7187089399093959
6,1.2373157784647724,1.5523647225770154,1.2853070232871853,0.0,1.0,0.0,1.0,0.0,0.7388576367860781
6,1.58549233387155,0.9821525036497608,-1.1446709663375494,0.0,1.0,1.0,0.0,0.0,0.6424109194058998
6,0.8891392230579946,1.0676061239846546,1.5244477143296191,0.0,1.0,0.0,0.0,1.0,0.6755170287220563
6,1.58549233387155,1.503870172722573,-1.291241067299041,0.0,1.0,0.0,0.0,1.0,0.7412364912751381
6,0.8891392230579946,0.1690936474918303,1.1310227064856146,0.0,1.0,0.0,1.0,0.0,0.6804335995451786
6,0.8891392230579946,0.8238646151273795,-1.2758126356188844,0.0,1.0,0.0,1.0,0.0,0.6984898818577331
6,1.58549233387155,-0.2959936789728354,1.6093040885704832,0.0,1.0,1.0,0.0,0.0,0.5406115308042722
6,1.2373157784647724,0.9516072215452954,-1.3375263623395126,0.0,1.0,0.0,0.0,1.0,0.6932568796362303
6,0.8891392230579946,0.7479923323450899,-0.3732493823296972,0.0,1.0,0.0,0.0,1.0,0.6493530775462797
6,0.8891392230579946,0.6075526401935497,-0.7512459584935448,0.0,1.0,1.0,0.0,0.0,0.5753752262238965
6,1.58549233387155,0.3319758849032915,0.1590315106357208,0.0,1.0,0.0,1.0,0.0,0.7124890960824408
6,1.58549233387155,1.3385822392413012,0.2593163165567419,0.0,1.0,0.0,0.0,1.0,0.6650279415150829
6,0.8891392230579946,0.8505636416924337,1.3778776133681276,0.0,1.0,1.0,0.0,0.0,0.5500902116451234
6,1.58549233387155,0.5813163965741449,-0.458105756570561,1.0,0.0,1.0,0.0,0.0,0.6097023361832921
6,1.2373157784647724,-0.4225545793195225,-0.0261096695261637,0.0,1.0,0.0,0.0,1.0,0.6478223522889787
6,1.2373157784647724,0.8334670443369643,1.2313075124066353,0.0,1.0,0.0,0.0,1.0,0.6338440921620231
6,0.8891392230579946,0.7323321964313325,-0.4118204615300898,0.0,1.0,0.0,0.0,1.0,0.6748814768660668
6,1.58549233387155,0.7034195654612859,-0.6741038000927595,1.0,0.0,0.0,0.0,1.0,0.7168420991375372
6,1.2373157784647724,-0.0260764794443926,0.2438878848765844,0.0,1.0,0.0,0.0,1.0,0.6518709595167143
6,0.8891392230579946,1.17657503719254,-0.7743886060137803,0.0,1.0,0.0,1.0,0.0,0.7068330798526375
6,1.58549233387155,0.7492721412240899,0.4830285759190189,1.0,0.0,0.0,0.0,1.0,0.7216060019768021
6,0.8891392230579946,-0.0853126059501849,-0.5969616416919744,0.0,1.0,0.0,1.0,0.0,0.7150038238526665
6,1.58549233387155,1.3806178443454478,1.6633035994510328,0.0,1.0,0.0,1.0,0.0,0.7633790901801246
6,1.58549233387155,0.2555313407210113,-1.0906714554569998,0.0,1.0,1.0,0.0,0.0,0.5635056039114947
6,1.2373157784647724,0.8389088972480578,-0.3192498714491475,0.0,1.0,0.0,0.0,1.0,0.7272724905508751
6,1.58549233387155,1.2847569984913836,-1.2835268514589628,0.0,1.0,0.0,0.0,1.0,0.7416925036794836
6,1.58549233387155,1.7058630495208984,0.5524565184797255,0.0,1.0,1.0,0.0,0.0,0.657085938472139
6,1.2373157784647724,1.0655024594541984,-0.296107223928912,0.0,1.0,1.0,0.0,0.0,0.623233404160352
6,1.58549233387155,1.1988579083130655,-1.7232371543434386,0.0,1.0,0.0,1.0,0.0,0.7421532771157535
6,0.8891392230579946,1.57355289999954,1.061594763924908,0.0,1.0,0.0,1.0,0.0,0.7151385295917367
6,1.2373157784647724,0.0168608640094112,1.385591829208206,0.0,1.0,1.0,0.0,0.0,0.5742852571698951
6,0.8891392230579946,-0.0342639657867738,0.984452605524123,0.0,1.0,0.0,0.0,1.0,0.6630393592035789
6,1.58549233387155,0.2424312680737945,-1.6075239167422608,0.0,1.0,0.0,0.0,1.0,0.7404221131531286
6,1.58549233387155,0.8642694345091888,0.8224540728824737,1.0,0.0,1.0,0.0,0.0,0.6150318816970757
6,0.8891392230579946,-0.1753271027804484,0.4058864175182337,0.0,1.0,0.0,1.0,0.0,0.6842875355213628
6,1.58549233387155,0.9990999004125586,-0.7512459584935448,1.0,0.0,1.0,0.0,0.0,0.6108854399991117
6,1.58549233387155,1.0619998507797472,-0.1109660437670275,1.0,0.0,1.0,0.0,0.0,0.6633365504453441
6,1.2373157784647724,1.216281148282519,-1.314383714819277,0.0,1.0,0.0,1.0,0.0,0.7508343215021998
6,1.2373157784647724,0.5634122199242565,0.1358888631154851,0.0,1.0,1.0,0.0,0.0,0.5439265480934824
6,1.58549233387155,0.0541831993095416,0.8918820154431806,1.0,0.0,1.0,0.0,0.0,0.6591565381715027
6,1.2373157784647724,0.3996144209517145,0.5138854392793331,0.0,1.0,1.0,0.0,0.0,0.5641779717493167
6,1.2373157784647724,0.8220273343944864,0.4676001442388619,0.0,1.0,0.0,0.0,1.0,0.6969561250020897
6,1.2373157784647724,1.0009385798024448,0.305601611597213,0.0,1.0,0.0,1.0,0.0,0.7191773826589992
6,0.8891392230579946,0.2864151450386913,0.5833133818400396,0.0,1.0,0.0,1.0,0.0,0.6410250079302349
6,1.2373157784647724,0.1362800307078937,-0.2498219288884408,0.0,1.0,0.0,1.0,0.0,0.6952087420348585
6,1.58549233387155,0.0509947139473616,-1.4300969524204548,0.0,1.0,0.0,0.0,1.0,0.6543361084983053
6,0.8891392230579946,0.5617868411050009,-1.2526699880986487,0.0,1.0,0.0,0.0,1.0,0.6413688619495195
6,1.2373157784647724,0.2689100792330889,-1.3066694989791985,0.0,1.0,0.0,0.0,1.0,0.6874550832280351
6,0.8891392230579946,0.6441114755818589,1.030737900564594,0.0,1.0,0.0,1.0,0.0,0.6930873650004991
6,1.2373157784647724,-0.260823292030352,-0.9055302752951152,0.0,1.0,0.0,1.0,0.0,0.6876919123893844
6,1.2373157784647724,1.3843398988090074,1.2081648648864,0.0,1.0,0.0,0.0,1.0,0.6581389629917845
6,1.58549233387155,0.1805943266956184,0.9227388788034948,0.0,1.0,0.0,1.0,0.0,0.6278794036091373
6,1.58549233387155,1.1285327902235618,0.2824589640769773,1.0,0.0,0.0,0.0,1.0,0.7205955786700137
6,0.8891392230579946,-0.181246230032481,-0.0492523170463993,0.0,1.0,0.0,1.0,0.0,0.6476114956558661
6,1.2373157784647724,0.0289577253375735,0.4367432808785478,0.0,1.0,1.0,0.0,0.0,0.5404113304481101
6,1.2373157784647724,0.0569670429256849,1.0384521164046725,0.0,1.0,0.0,0.0,1.0,0.6637605943776286
6,1.58549233387155,1.02732737434848,-1.6769518593029675,0.0,1.0,1.0,0.0,0.0,0.5697368381750828
6,1.2373157784647724,0.8433546321745079,-1.345240578179591,0.0,1.0,1.0,0.0,0.0,0.6349797288275584
6,1.58549233387155,1.0504057011152734,-0.8901018436149583,1.0,0.0,0.0,1.0,0.0,0.7482442997152866
6,1.58549233387155,-0.4585686812689213,-0.2112508496880483,0.0,1.0,1.0,0.0,0.0,0.5232183371955014
6,0.8891392230579946,0.5706563539371277,0.3133158274372913,0.0,1.0,0.0,0.0,1.0,0.6597014147171071
6,1.2373157784647724,0.5809632932510987,-1.3838116573799837,0.0,1.0,1.0,0.0,0.0,0.5886600501560352
6,0.8891392230579946,0.9894533531631288,0.290173179917056,0.0,1.0,1.0,0.0,0.0,0.5962301766790828
6,1.58549233387155,1.0746041142769938,1.3933060450482846,1.0,0.0,1.0,0.0,0.0,0.6142827113149858
6,1.2373157784647724,0.3803215152806166,-1.6152381325823393,0.0,1.0,0.0,0.0,1.0,0.641094730353973
6,1.58549233387155,1.5162921499301432,0.5755991659999613,0.0,1.0,1.0,0.0,0.0,0.6599656342003761
6,0.8891392230579946,0.4285307006223053,0.969024173843966,0.0,1.0,0.0,0.0,1.0,0.660663754727345
6,1.2373157784647724,1.237591710727351,-0.8515307644145657,0.0,1.0,1.0,0.0,0.0,0.649441391322615
