Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,kernel,degree,gamma,coef0,shrinking,tol,random_state
PieChart2_1452,3,1.0,0.0025458335876464,0.0004830360412597,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.193739318354671,rbf,3,scale,0.0759624157818403,False,0.0002311490536578,0
PieChart2_1452,3,1.0,0.0028924942016601,0.0006089210510253,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.120992498640864,poly,4,auto,-0.3861391692601426,False,0.0007677074206662,0
PieChart2_1452,3,1.0,0.0032892227172851,0.0013544559478759,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.017523146181075,linear,3,scale,-0.4147095854307049,True,0.0045304656113142,0
PieChart2_1452,3,1.0,0.0068247318267822,0.0022430419921875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6315439484283545,sigmoid,3,scale,-0.4835927399085375,False,0.0002204084042636,0
PieChart2_1452,3,1.0,0.0024278163909912,0.0004477500915527,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.720449605646992,poly,2,scale,0.3126651021575459,False,0.0001294169664841,0
PieChart2_1452,3,1.0,0.0025675296783447,0.0004363059997558,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3149564221522922,rbf,3,0.32112611881733144,0.0433954317742421,True,0.0029348985880345,0
PieChart2_1452,3,1.0,0.0079042911529541,0.0025286674499511,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4944373446984827,sigmoid,4,auto,0.0055848230580121,False,0.0001353322182948,0
PieChart2_1452,3,1.0,0.0035431385040283,0.0007796287536621,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.264928545556504,rbf,2,scale,0.1504582059707366,False,0.0021566808945988,0
PieChart2_1452,3,1.0,0.0030891895294189,0.0006263256072998,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.251439917035686,poly,2,0.06051055170789576,0.3045736662213005,True,0.0022214554531016,0
PieChart2_1452,3,1.0,0.0048747062683105,0.0012457370758056,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.169132532497144,poly,4,auto,0.0443365554923212,False,0.0002656806507198,0
PieChart2_1452,3,1.0,0.0081040859222412,0.0026745796203613,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.580479057316157,poly,3,auto,-0.1714024518716782,False,0.000138505703521,0
PieChart2_1452,3,1.0,0.0031344890594482,0.0006141662597656,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.149937333541362,rbf,2,auto,-0.0174085008038347,True,0.0001137358736655,0
PieChart2_1452,3,1.0,0.002697467803955,0.0004396438598632,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4401736118114153,rbf,3,scale,-0.3630216027468523,True,0.0033540827750788,0
PieChart2_1452,3,1.0,0.0042488574981689,0.0010232925415039,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.4301544638919,linear,4,scale,-0.0290624940137763,True,0.0019421748854701,0
PieChart2_1452,3,1.0,0.01058030128479,0.0037603378295898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.8819705680221592,rbf,2,scale,0.1357773805576755,False,0.000456435744508,0
PieChart2_1452,3,1.0,0.0027434825897216,0.0004847049713134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0991088980274817,rbf,2,scale,0.2271217577158236,True,0.0007229581098854,0
PieChart2_1452,3,1.0,0.0038776397705078,0.0009803771972656,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6477052399130053,rbf,3,scale,0.2614796809022002,True,0.0004194266856307,0
German-Credit-Risk-with-Target_46116,0,0.8,0.0135483741760253,0.0035092830657958,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2461825488870233,sigmoid,2,0.9288496511576612,0.4749000049369675,True,0.0012069638212882,0
German-Credit-Risk-with-Target_46116,0,0.8,0.014378547668457,0.0037040710449218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9813195404529425,rbf,4,scale,-0.3103784329089575,True,0.0001897207459061,0
German-Credit-Risk-with-Target_46116,3,0.775,0.1726205348968505,0.0387337207794189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.278550024434788,linear,4,scale,0.0487841970387962,False,0.000931181584365,0
German-Credit-Risk-with-Target_46116,0,0.775,0.017521858215332,0.0047733783721923,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.220100873751332,sigmoid,2,scale,-0.1234445732611317,False,0.0002561207370848,0
German-Credit-Risk-with-Target_46116,4,0.775,0.0492126941680908,0.0251824855804443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.724041828542589,rbf,2,scale,-0.1537672652058367,False,0.0008631609469702,0
German-Credit-Risk-with-Target_46116,0,0.775,0.0140986442565917,0.0034348964691162,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4506847042597736,rbf,4,scale,-0.0183154316666503,True,0.0050707038140122,0
German-Credit-Risk-with-Target_46116,0,0.775,0.0152182579040527,0.0036180019378662,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.660063607481116,rbf,3,auto,-0.0061361765142075,True,0.0077829206895633,0
German-Credit-Risk-with-Target_46116,4,0.775,0.05605149269104,0.0246338844299316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.127452481581386,poly,2,auto,0.3352088322270388,True,0.0002531275243042,0
German-Credit-Risk-with-Target_46116,3,0.775,0.2185304164886474,0.0499889850616455,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.424295377961045,sigmoid,4,scale,0.3360849874882843,True,0.0003169211730218,0
German-Credit-Risk-with-Target_46116,0,0.77,0.0147058963775634,0.0037038326263427,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.58102159271521,rbf,3,auto,-0.5006302193953551,True,0.0044082098394592,0
German-Credit-Risk-with-Target_46116,3,0.77,0.2188491821289062,0.0500564575195312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4164803654416333,linear,4,scale,-0.1425389427486247,True,0.0011730093125343,0
German-Credit-Risk-with-Target_46116,0,0.77,0.0137226581573486,0.0035309791564941,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9755047466061733,poly,2,scale,0.1093043857143501,False,0.0001829640725246,0
German-Credit-Risk-with-Target_46116,3,0.77,0.1795740127563476,0.0425279140472412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.2890870176991078,sigmoid,3,auto,0.1432882644923744,False,0.0036555328163421,0
German-Credit-Risk-with-Target_46116,0,0.765,0.0171642303466796,0.0035719871520996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8707113816464924,rbf,4,0.9384124003766751,-0.2332474117291299,False,0.0016606821762484,0
German-Credit-Risk-with-Target_46116,0,0.765,0.0156307220458984,0.0037968158721923,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.626565061806394,linear,3,auto,-0.3765593349047064,False,0.0048456314600362,0
German-Credit-Risk-with-Target_46116,0,0.765,0.0165572166442871,0.0040106773376464,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4939883414510009,linear,2,scale,0.039431609817833,True,0.0008872112825548,0
German-Credit-Risk-with-Target_46116,3,0.765,0.014707326889038,0.0035920143127441,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2883931836170257,linear,4,scale,-0.2914573019819567,False,0.000622643022062,0
German-Credit-Risk-with-Target_46116,0,0.765,0.0140852928161621,0.0035321712493896,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3135542091182957,linear,4,scale,0.0333553497528903,False,0.0003021896829082,0
German-Credit-Risk-with-Target_46116,0,0.765,0.0123498439788818,0.0035672187805175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1477697369306934,rbf,3,scale,0.1153958573867663,True,0.0001892685482417,0
German-Credit-Risk-with-Target_46116,3,0.765,0.0333094596862793,0.0133397579193115,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.943239768663107,rbf,3,auto,0.1950297718474528,True,0.003155780804855,0
analcatdata_germangss_1025,3,0.9625,0.0439701080322265,0.008211612701416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1010460432977018,rbf,4,0.01733586428431021,0.1168511051685224,True,0.0001086527932102,0
analcatdata_germangss_1025,3,0.9625,0.0453717708587646,0.0083692073822021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.224858128136011,rbf,4,0.07779614750364981,-0.0542324744465105,True,0.0002161373993832,0
analcatdata_germangss_1025,3,0.95,0.0444409847259521,0.0082368850708007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.275695729767214,linear,3,scale,-0.0885231340145418,False,0.0002071426672278,0
analcatdata_germangss_1025,0,0.95,0.0019659996032714,0.0004370212554931,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1914611962530532,poly,2,scale,0.3813756056366089,True,0.009622696243425,0
analcatdata_germangss_1025,2,0.95,0.003164529800415,0.0006170272827148,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1181255831462326,rbf,4,auto,-0.0644796822249309,False,0.0002281635694624,0
analcatdata_germangss_1025,3,0.95,0.0439515113830566,0.0084354877471923,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2898868810098259,rbf,4,scale,-0.524711169520685,True,0.0022384405993692,0
analcatdata_germangss_1025,0,0.95,0.002044677734375,0.0004575252532958,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3252669315287953,poly,2,scale,0.0734443227488514,True,0.001581702629173,0
analcatdata_germangss_1025,3,0.95,0.0449650287628173,0.0083627700805664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1536671581531265,rbf,4,auto,-0.0328697063278107,True,0.000115196952377,0
analcatdata_germangss_1025,3,0.95,0.043760061264038,0.0080592632293701,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.359088120155615,linear,5,0.011563870576287686,-0.1327196771379545,True,0.0024475345668855,0
analcatdata_germangss_1025,0,0.95,0.0018219947814941,0.0004076957702636,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.948309527455748,rbf,2,scale,0.1087175831298142,False,0.0039844988586785,0
analcatdata_germangss_1025,2,0.95,0.0031924247741699,0.0006411075592041,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6987090649064711,rbf,2,scale,0.1890381931618127,True,0.0001384904887955,0
analcatdata_germangss_1025,3,0.95,0.0440125465393066,0.0083756446838378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1450871842794695,linear,4,scale,0.2368161871182781,False,0.0019904920632639,0
analcatdata_germangss_1025,3,0.95,0.0437140464782714,0.0082588195800781,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4377470905641615,sigmoid,3,scale,0.2183393663561558,True,0.0001112560817569,0
analcatdata_germangss_1025,3,0.95,0.0416173934936523,0.0077753067016601,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.3338222044155112,poly,2,scale,0.340644528068396,True,0.0005456621371009,0
analcatdata_germangss_1025,3,0.95,0.0434882640838623,0.0081181526184082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7144153726522451,linear,4,scale,0.0146506086646094,False,0.0015595718077273,0
analcatdata_germangss_1025,0,0.95,0.0017569065093994,0.0004186630249023,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3843196622339543,linear,3,0.021738755805409207,-0.0172966241513302,True,0.0007434845699623,0
analcatdata_germangss_1025,3,0.95,0.0441176891326904,0.0081984996795654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1856553623371426,rbf,4,scale,-0.0508324935947201,True,0.0001620431372603,0
analcatdata_germangss_1025,3,0.95,0.0445528030395507,0.0084335803985595,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.550000155594817,sigmoid,2,scale,-0.0310668430890268,True,0.0072652389245275,0
analcatdata_germangss_1025,3,0.95,0.0446770191192626,0.0084033012390136,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.586284326752875,linear,3,auto,0.2991007483251395,True,0.000538608039309,0
analcatdata_germangss_1025,3,0.95,0.0437996387481689,0.0083229541778564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6647592630307002,poly,4,auto,0.3451749838895972,True,0.002337614427132,0
chscase_census6_900,1,0.6375,0.0089936256408691,0.0031111240386962,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9538848059815036,rbf,3,auto,0.236777774198518,False,0.0001366473240811,0
chscase_census6_900,1,0.6375,0.0097420215606689,0.0032460689544677,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1046106302409022,poly,2,0.06372324066681162,0.1132353901149222,False,0.0027620475292276,0
chscase_census6_900,1,0.6375,0.010099172592163,0.0027112960815429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1926226925911822,sigmoid,2,scale,0.3363791418974647,False,0.0081934629986341,0
chscase_census6_900,1,0.6375,0.0089111328125,0.0029847621917724,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.888098734216362,rbf,3,scale,0.3146695662174694,True,0.0014886981630538,0
chscase_census6_900,1,0.6375,0.0084657669067382,0.0028624534606933,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.676946862099495,rbf,3,0.011095399054024742,0.2670016109571457,True,0.0024813741414717,0
chscase_census6_900,1,0.6375,0.0087916851043701,0.0029525756835937,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.66240085055903,linear,2,scale,-0.0658955416604913,True,0.0009406509828869,0
chscase_census6_900,1,0.6375,0.0087909698486328,0.0030643939971923,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.692019384791146,poly,4,scale,-0.240281295906501,True,0.0016164691176078,0
chscase_census6_900,1,0.6375,0.0095007419586181,0.0034370422363281,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.968037452093922,poly,3,scale,-0.4855523915693461,False,0.00785299068147,0
chscase_census6_900,1,0.6375,0.0089097023010253,0.0029726028442382,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1483048735790113,sigmoid,3,scale,-0.1245109995070032,True,0.0006565113777617,0
chscase_census6_900,1,0.6375,0.0094683170318603,0.0032160282135009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774585470077103,sigmoid,2,scale,0.3131572237114142,False,0.0001240129791445,0
chscase_census6_900,1,0.6375,0.009124755859375,0.0029878616333007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1242113382240559,linear,2,auto,0.3820480918567466,False,0.004430775768242,0
chscase_census6_900,1,0.6375,0.0081808567047119,0.0026249885559082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1197738704798023,sigmoid,4,0.01030454923936873,-0.2253502465084294,False,0.0083795791828273,0
chscase_census6_900,3,0.625,0.0082521438598632,0.0028212070465087,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.630448960537077,rbf,3,scale,0.3163050717393519,True,0.0001134650419341,0
chscase_census6_900,1,0.625,0.0033061504364013,0.0007863044738769,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1999052137586137,rbf,3,scale,-0.1341588980013315,True,0.0001029028579881,0
chscase_census6_900,0,0.625,0.0045113563537597,0.0011262893676757,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1968843451539353,rbf,3,scale,0.0301495593705064,True,0.0011370396522898,0
chscase_census6_900,0,0.625,0.0056376457214355,0.0013301372528076,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.094587584209801,sigmoid,3,scale,-0.1998423852488534,True,0.0019889993187365,0
chscase_census6_900,3,0.625,0.0074601173400878,0.0023410320281982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6188168968419596,sigmoid,4,0.32172784115192965,0.4198248638822211,True,0.0001430361801678,0
chscase_census6_900,3,0.625,0.00797700881958,0.0025267601013183,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.2628641595372425,rbf,4,scale,0.4539990879128707,True,0.0001173363041086,0
chscase_census6_900,1,0.625,0.0036053657531738,0.0008478164672851,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.9403034052356585,rbf,2,auto,-0.4208177626020337,False,0.0087850182987211,0
chscase_census6_900,0,0.625,0.0040702819824218,0.000995397567749,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.469157907591755,linear,4,scale,-0.1007881042091899,False,0.0090185878255196,0
visualizing_galaxy_925,0,0.9846153846153848,0.0028402805328369,0.0013692378997802,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.8087265304098008,linear,3,scale,0.2309441131572363,False,0.0002483987960782,0
visualizing_galaxy_925,0,0.9846153846153848,0.0023732185363769,0.0005829334259033,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2018863224853098,sigmoid,2,0.08143087927350656,-0.1523453623897025,True,0.005543565076966,0
visualizing_galaxy_925,0,0.9846153846153848,0.0220742225646972,0.0043351650238037,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.771272790946682,poly,2,scale,-0.0404544145498855,True,0.0061588764886243,0
visualizing_galaxy_925,0,0.9846153846153848,0.0041851997375488,0.0010073184967041,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.796210288865154,rbf,5,scale,-0.3519018794702063,True,0.0020512829355163,0
visualizing_galaxy_925,0,0.9846153846153848,0.0027587413787841,0.0007059574127197,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.333780169483896,sigmoid,3,auto,-0.1381558692055247,True,0.0001319290279541,0
visualizing_galaxy_925,0,0.9846153846153848,0.0022709369659423,0.0004353523254394,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.124601804385677,sigmoid,3,scale,-0.0787446709435052,True,0.0037690437120703,0
visualizing_galaxy_925,0,0.9846153846153848,0.0016863346099853,0.0003609657287597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1779738177458439,rbf,2,auto,-0.1900697766038456,True,0.0002567615388147,0
visualizing_galaxy_925,0,0.9846153846153848,0.0027799606323242,0.0007994174957275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.050829229753043,linear,2,scale,0.1599699851446004,True,0.0079444069373225,0
visualizing_galaxy_925,0,0.9846153846153848,0.0021977424621582,0.0004329681396484,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.607240272529621,rbf,4,scale,0.1156182616496408,True,0.0080783237244169,0
visualizing_galaxy_925,0,0.9846153846153848,0.0020163059234619,0.0003855228424072,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2302819881358324,rbf,2,auto,-0.252914080522731,True,0.0002967102448488,0
visualizing_galaxy_925,0,0.9846153846153848,0.0026607513427734,0.0007464885711669,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.50665777962977,linear,3,auto,-0.2339348038603113,False,0.0002362666738528,0
visualizing_galaxy_925,0,0.9846153846153848,0.0227715969085693,0.0044014453887939,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.072979715285209,sigmoid,3,auto,-0.3815630463516133,False,0.0018449069629296,0
visualizing_galaxy_925,0,0.9846153846153848,0.0016753673553466,0.00032639503479,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1777320940160387,poly,3,scale,-0.0091139612074103,True,0.0005150531709879,0
visualizing_galaxy_925,0,0.9846153846153848,0.0014114379882812,0.0002582073211669,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.706981532918821,rbf,3,scale,-0.6334353714241833,True,0.004136857305727,0
visualizing_galaxy_925,0,0.9846153846153848,0.0021865367889404,0.0004031658172607,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000492120123375,sigmoid,2,scale,0.0768067532128951,True,0.0001907784161674,0
visualizing_galaxy_925,0,0.9846153846153848,0.022355318069458,0.0044431686401367,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2758848817221235,rbf,3,scale,0.4964408769019172,True,0.0066147094599491,0
visualizing_galaxy_925,0,0.9846153846153848,0.0019218921661376,0.0003726482391357,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3874030171173819,poly,3,auto,-0.5921401285933211,True,0.0086686014242883,0
visualizing_galaxy_925,0,0.9846153846153848,0.0014808177947998,0.000274658203125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.786683957381264,linear,5,scale,-0.1362796765776704,False,0.0014469166502849,0
visualizing_galaxy_925,0,0.9846153846153848,0.0018751621246337,0.0003430843353271,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5766534506729232,sigmoid,2,auto,-0.1583034980700699,True,0.0003949503955864,0
visualizing_galaxy_925,0,0.9846153846153848,0.0024974346160888,0.000640869140625,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.450073878502343,rbf,4,scale,0.1920565595061567,False,0.0012002637612649,0
fri_c4_1000_50_797,4,0.97,0.0087878704071044,0.0023603439331054,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4233670780147222,poly,3,scale,-0.3382258675536586,False,0.0007654272897998,0
fri_c4_1000_50_797,4,0.97,0.0085196495056152,0.0024981498718261,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1504566834135796,rbf,3,auto,0.2941291805603751,True,0.0047854020065326,0
fri_c4_1000_50_797,4,0.97,0.0090527534484863,0.0025482177734375,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.160098217856415,poly,3,auto,0.189024837983626,False,0.0001776759363515,0
fri_c4_1000_50_797,4,0.97,0.0090517997741699,0.002467393875122,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.648856455278316,poly,2,scale,-0.2152318480739078,False,0.0016071292020437,0
fri_c4_1000_50_797,4,0.97,0.0089907646179199,0.0025207996368408,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2680446137723122,rbf,4,scale,0.0892436923593912,True,0.0001190604773479,0
fri_c4_1000_50_797,4,0.97,0.0091664791107177,0.002486228942871,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7176777054621448,rbf,3,scale,0.0289035818206027,False,0.0009404057351201,0
fri_c4_1000_50_797,4,0.96,0.0089032649993896,0.002448558807373,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4638338684078787,poly,3,auto,-0.1061879545341255,True,0.0001035236597884,0
fri_c4_1000_50_797,4,0.96,0.0089244842529296,0.0026133060455322,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.465934581759859,linear,4,auto,-0.0252844841236843,True,0.0050982248997043,0
