Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,fit_prior
backache_463,1,0.9444444444444444,0.0010225772857666,8.749961853027344e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2161462769482537,False
backache_463,1,0.9444444444444444,0.0010421276092529,9.131431579589844e-05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.188550360037715,False
backache_463,1,0.9444444444444444,0.0009920597076416,9.27448272705078e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2306360087403133,True
backache_463,1,0.9444444444444444,0.0015594959259033,0.0001447200775146,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.228676986076719,False
backache_463,1,0.9444444444444444,0.0012669563293457,0.0001349449157714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0663888532429542,True
backache_463,1,0.9444444444444444,0.0010488033294677,9.27448272705078e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1648532947656078,False
backache_463,1,0.9166666666666666,0.0010697841644287,8.988380432128906e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8993040396267924,True
backache_463,1,0.9166666666666666,0.0010876655578613,9.65595245361328e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.321304300175098,False
parkinsons_1488,2,0.9487179487179488,0.0018811225891113,0.0001606941223144,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2036904031487877,True
parkinsons_1488,2,0.9487179487179488,0.0011992454528808,0.0001041889190673,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3839233573744263,False
parkinsons_1488,2,0.9487179487179488,0.001131534576416,9.894371032714844e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1710727980754137,True
parkinsons_1488,2,0.9487179487179488,0.0016663074493408,0.0001194477081298,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1607381471633898,False
parkinsons_1488,2,0.9487179487179488,0.001223087310791,0.0001003742218017,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.4013292156339778,True
parkinsons_1488,2,0.9487179487179488,0.0012121200561523,0.0001075267791748,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.650707907307828,True
parkinsons_1488,2,0.8974358974358975,0.0012140274047851,0.0001165866851806,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.6955483268918512,True
parkinsons_1488,0,0.8974358974358975,0.0015075206756591,0.0001096725463867,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1238388858444877,True
parkinsons_1488,0,0.8974358974358975,0.0012459754943847,0.000108003616333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7492579773823583,False
parkinsons_1488,2,0.8974358974358975,0.0011615753173828,9.5367431640625e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.779783487185448,True
parkinsons_1488,0,0.8974358974358975,0.0012996196746826,0.0001020431518554,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3366677377202729,True
parkinsons_1488,0,0.8974358974358975,0.0013132095336914,0.0001120567321777,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.4716286293710428,True
parkinsons_1488,2,0.8974358974358975,0.0011665821075439,0.0001006126403808,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6138300703870843,True
parkinsons_1488,2,0.8974358974358975,0.0012259483337402,0.0001082420349121,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.551513912974237,True
parkinsons_1488,2,0.8974358974358975,0.0010769367218017,9.703636169433594e-05,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.929329110800079,True
parkinsons_1488,2,0.8974358974358975,0.0011789798736572,0.0001096725463867,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.004984391246654,False
parkinsons_1488,0,0.8974358974358975,0.0012505054473876,0.0001397132873535,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4978328342425895,True
parkinsons_1488,2,0.8974358974358975,0.0012435913085937,0.0001063346862792,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.018049101555244,True
parkinsons_1488,2,0.8974358974358975,0.0011334419250488,9.5367431640625e-05,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4494748898053863,False
parkinsons_1488,0,0.8974358974358975,0.0014595985412597,0.0001308917999267,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3709442746466966,True
PieChart1_1451,3,0.9361702127659576,0.0015223026275634,0.0001018047332763,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2243784940804574,True
PieChart1_1451,1,0.9361702127659576,0.0017163753509521,0.0001082420349121,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.909762097910716,True
PieChart1_1451,1,0.9361702127659576,0.001601219177246,9.822845458984376e-05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9068749349787514,True
PieChart1_1451,3,0.9361702127659576,0.0016732215881347,0.0001134872436523,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5264731799394912,True
PieChart1_1451,1,0.9361702127659576,0.0015749931335449,9.560585021972656e-05,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12909928165165,False
PieChart1_1451,1,0.9361702127659576,0.0015749931335449,9.918212890625e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.082289661158124,False
PieChart1_1451,1,0.9361702127659576,0.0017027854919433,9.703636169433594e-05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.350760179992712,True
PieChart1_1451,1,0.9361702127659576,0.0018198490142822,0.0001115798950195,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4366787247554568,False
PieChart1_1451,3,0.9361702127659576,0.001521348953247,0.0001003742218017,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0834170604935096,False
PieChart1_1451,1,0.9361702127659576,0.0015628337860107,9.608268737792967e-05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.759115713984939,False
PieChart1_1451,3,0.9361702127659576,0.0017399787902832,0.0001113414764404,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4960044294234675,False
PieChart1_1451,1,0.9361702127659576,0.0017397403717041,0.0001106262207031,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.750616563056264,True
PieChart1_1451,3,0.9361702127659576,0.0016393661499023,0.0001225471496582,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.9100772178003815,False
PieChart1_1451,1,0.9361702127659576,0.0016729831695556,0.0001099109649658,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7506566165487607,True
PieChart1_1451,1,0.9361702127659576,0.0016429424285888,0.0001070499420166,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2031773680024259,False
PieChart1_1451,1,0.9361702127659576,0.0015661716461181,9.703636169433594e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1198123711733287,False
PieChart1_1451,3,0.9361702127659576,0.0015122890472412,9.894371032714844e-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0175568475529664,True
PieChart1_1451,1,0.9361702127659576,0.0016956329345703,0.0001072883605957,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1104509435998229,True
PieChart1_1451,1,0.9290780141843972,0.0015790462493896,0.0001008510589599,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2247505359602998,True
PieChart1_1451,3,0.9290780141843972,0.0015826225280761,9.989738464355467e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.105619334307895,False
bridges_327,0,0.9047619047619048,0.0015926361083984,0.0001657009124755,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7134700099591618,True
bridges_327,4,0.8571428571428571,0.0013847351074218,0.0001232624053955,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.722501648049229,True
bridges_327,0,0.8571428571428571,0.0010352134704589,9.250640869140624e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.81541928509197,False
bridges_327,0,0.8095238095238095,0.0012540817260742,0.0001227855682373,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1903302104666542,False
bridges_327,4,0.8095238095238095,0.0015194416046142,0.0001320838928222,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2361060732951704,True
bridges_327,4,0.8095238095238095,0.0013010501861572,0.0001211166381835,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.068255681931943,False
bridges_327,4,0.8095238095238095,0.001413345336914,0.0001256465911865,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.153240496910933,True
bridges_327,4,0.8095238095238095,0.0010583400726318,9.298324584960938e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.303439060733102,False
bridges_327,4,0.8095238095238095,0.0012454986572265,0.0001220703125,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.548411746193086,True
bridges_327,0,0.8095238095238095,0.0011718273162841,9.34600830078125e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2757395146303356,True
bridges_327,4,0.8095238095238095,0.0014207363128662,0.0001201629638671,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5290542524160715,True
bridges_327,0,0.7619047619047619,0.0012881755828857,0.0001206398010253,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.662709481313994,False
bridges_327,0,0.7619047619047619,0.0013244152069091,0.0001206398010253,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.881165424683276,True
bridges_327,0,0.7619047619047619,0.0011136531829833,0.0001091957092285,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.795702352244786,False
bridges_327,0,0.7619047619047619,0.0013022422790527,0.0001201629638671,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.374546428726768,True
bridges_327,0,0.7619047619047619,0.0010325908660888,9.226799011230467e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0756588109385103,True
bridges_327,0,0.7619047619047619,0.0013163089752197,0.0001201629638671,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1343414960346956,True
bridges_327,0,0.7619047619047619,0.0014359951019287,0.0001075267791748,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1975600757942508,True
bridges_327,0,0.7142857142857143,0.001039981842041,8.797645568847656e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1135989958840759,True
bridges_327,0,0.7142857142857143,0.0010299682617187,8.749961853027344e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4504115821077425,True
analcatdata_authorship_458,0,1.0,0.003180980682373,0.0013084411621093,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.922269348789884,True
analcatdata_authorship_458,0,1.0,0.0078561305999755,0.0005793571472167,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.3757938773793805,False
analcatdata_authorship_458,3,1.0,0.0020549297332763,0.0001866817474365,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.473936095128464,True
analcatdata_authorship_458,3,1.0,0.002223253250122,0.0001912117004394,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.441928308437497,False
analcatdata_authorship_458,3,1.0,0.0021116733551025,0.0001933574676513,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1982076063321721,True
analcatdata_authorship_458,0,1.0,0.003180980682373,0.001237154006958,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.3526233160561585,True
analcatdata_authorship_458,2,1.0,0.0022366046905517,0.0001866817474365,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5772772064737,False
analcatdata_authorship_458,0,1.0,0.0696272850036621,0.0006506443023681,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6721232105037749,True
analcatdata_authorship_458,3,1.0,0.00567626953125,0.0006120204925537,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.2765965654835518,True
analcatdata_authorship_458,2,1.0,0.0021936893463134,0.0001914501190185,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1574277822567075,False
analcatdata_authorship_458,3,1.0,0.0022964477539062,0.0001947879791259,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5500333224212693,True
analcatdata_authorship_458,0,1.0,0.0459260940551757,0.0007665157318115,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.050890687472284,True
analcatdata_authorship_458,3,1.0,0.0056054592132568,0.0006971359252929,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.990049313838284,True
analcatdata_authorship_458,0,1.0,0.05751633644104,0.0006844997406005,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9323568962236676,False
analcatdata_authorship_458,2,1.0,0.0021402835845947,0.0001945495605468,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.368980087224844,True
analcatdata_authorship_458,3,1.0,0.00581955909729,0.000568151473999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5385433286113006,True
analcatdata_authorship_458,3,1.0,0.0028722286224365,0.00032639503479,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.11824711187953,False
analcatdata_authorship_458,2,1.0,0.0021319389343261,0.000187873840332,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.87116924611307,True
analcatdata_authorship_458,0,1.0,0.0032176971435546,0.0013160705566406,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.922970328098476,True
analcatdata_authorship_458,3,1.0,0.0020558834075927,0.0001862049102783,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.122932828783106,True
Loan-Predication_43595,1,0.8292682926829268,0.0018017292022705,0.0001599788665771,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.250885608350488,False
Loan-Predication_43595,4,0.819672131147541,0.0017998218536376,0.0001533031463623,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.100454043892379,True
Loan-Predication_43595,1,0.8130081300813008,0.0018179416656494,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.786193154212791,False
Loan-Predication_43595,1,0.8130081300813008,0.0020418167114257,0.0001542568206787,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.674838557044027,True
Loan-Predication_43595,1,0.8130081300813008,0.0018432140350341,0.0001494884490966,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9231220379744968,True
Loan-Predication_43595,1,0.8130081300813008,0.0019700527191162,0.0001611709594726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1072837232305052,True
Loan-Predication_43595,1,0.8130081300813008,0.0018620491027832,0.0001609325408935,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1232665342812095,True
Loan-Predication_43595,2,0.8048780487804879,0.0019667148590087,0.0001749992370605,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.629805467271021,False
Loan-Predication_43595,2,0.8048780487804879,0.0017609596252441,0.0001499652862548,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.911174777575901,True
Loan-Predication_43595,2,0.8048780487804879,0.0017757415771484,0.0001478195190429,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.156230757847265,False
Loan-Predication_43595,2,0.8048780487804879,0.0018239021301269,0.0001568794250488,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1339167295109145,False
Loan-Predication_43595,4,0.8032786885245902,0.0017461776733398,0.0001502037048339,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2215489881696083,False
Loan-Predication_43595,4,0.8032786885245902,0.0018553733825683,0.000154972076416,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5972399701542844,True
Loan-Predication_43595,4,0.8032786885245902,0.00177001953125,0.0001459121704101,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.028795833672727,True
Loan-Predication_43595,4,0.8032786885245902,0.0017628669738769,0.00022554397583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.429216139056469,True
Loan-Predication_43595,4,0.8032786885245902,0.0019135475158691,0.0001666545867919,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1270791278044654,True
Loan-Predication_43595,2,0.7886178861788617,0.001821756362915,0.0001518726348876,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1856637480714621,True
Loan-Predication_43595,4,0.7868852459016393,0.0019881725311279,0.0002048015594482,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.49918671833283,True
Loan-Predication_43595,0,0.7804878048780488,0.0019304752349853,0.0001542568206787,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.82243963645959,True
Loan-Predication_43595,3,0.7804878048780488,0.0018367767333984,0.0001506805419921,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5696654064290945,False
xd6_40693,3,0.9948453608247424,0.0016505718231201,0.0001983642578125,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5917325139002747,True
xd6_40693,3,0.9948453608247424,0.0017580986022949,0.0002062320709228,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.1482088339297332,True
xd6_40693,3,0.9948453608247424,0.0016424655914306,0.000197410583496,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4885212250189752,False
xd6_40693,3,0.9948453608247424,0.0016307830810546,0.0001959800720214,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1918310555785889,False
xd6_40693,3,0.9948453608247424,0.0016224384307861,0.0001914501190185,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2314575986184814,True
xd6_40693,3,0.9948453608247424,0.0016050338745117,0.0001935958862304,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.770476847294197,True
xd6_40693,3,0.9948453608247424,0.0015628337860107,0.000192642211914,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.456850289807385,False
xd6_40693,3,0.9948453608247424,0.0015697479248046,0.0001931190490722,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.638402278420805,True
xd6_40693,3,0.9948453608247424,0.0016562938690185,0.0001945495605468,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.40025321657438,False
xd6_40693,3,0.9948453608247424,0.0015699863433837,0.0002150535583496,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3081849996646832,True
xd6_40693,3,0.9948453608247424,0.0016636848449707,0.0002064704895019,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6102015544566202,True
xd6_40693,3,0.9948453608247424,0.0014905929565429,0.000195026397705,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.902466415193754,False
xd6_40693,3,0.9948453608247424,0.0016255378723144,0.0001928806304931,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1370077490632436,True
xd6_40693,3,0.9948453608247424,0.0015232563018798,0.0001928806304931,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3557483304484064,False
xd6_40693,3,0.9948453608247424,0.0016067028045654,0.0001957416534423,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.3453914367905124,True
xd6_40693,3,0.9948453608247424,0.0015790462493896,0.0001928806304931,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.507007426706397,False
xd6_40693,3,0.9948453608247424,0.0015838146209716,0.0001904964447021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7441527912004506,True
xd6_40693,3,0.9948453608247424,0.0018825531005859,0.0001955032348632,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.408670006584681,False
xd6_40693,3,0.9948453608247424,0.0015769004821777,0.0002245903015136,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.4749914485610185,True
xd6_40693,3,0.9948453608247424,0.001594066619873,0.0001955032348632,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0067407537629243,True
mc2_1054,4,0.8125,0.0011990070343017,0.0001258850097656,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3476851547739885,True
mc2_1054,4,0.8125,0.0011749267578125,0.0001554489135742,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4525643918245001,False
mc2_1054,4,0.8125,0.0011155605316162,0.0001220703125,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1204972240386476,True
mc2_1054,4,0.8125,0.0011487007141113,0.0001237392425537,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1412723228635004,True
mc2_1054,4,0.8125,0.0013389587402343,0.0001492500305175,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.461313804563206,True
mc2_1054,4,0.8125,0.001366376876831,0.000126838684082,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2620593206078352,True
mc2_1054,4,0.8125,0.0013389587402343,0.0001375675201416,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1751397467262762,False
mc2_1054,4,0.8125,0.0011022090911865,0.000119924545288,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.419532619320199,True
mc2_1054,4,0.8125,0.0014400482177734,0.0001430511474609,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.8560481887790063,True
mc2_1054,4,0.8125,0.0011143684387207,0.0001213550567626,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.209150619083809,True
mc2_1054,4,0.8125,0.0012168884277343,0.0001230239868164,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.135398981716075,True
mc2_1054,4,0.8125,0.0012080669403076,0.0001435279846191,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8087694237241077,True
mc2_1054,0,0.7878787878787878,0.0011768341064453,0.0001258850097656,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1371272584485146,True
mc2_1054,0,0.7878787878787878,0.0022742748260498,0.0010693073272705,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8400744634425942,True
mc2_1054,0,0.7878787878787878,0.000964879989624,8.869171142578125e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.7801044102091583,True
mc2_1054,0,0.7878787878787878,0.000964879989624,8.726119995117188e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5250178396805896,False
mc2_1054,0,0.7878787878787878,0.0011730194091796,0.0001242160797119,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3539427222951259,False
mc2_1054,0,0.7878787878787878,0.0009841918945312,8.654594421386719e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3424419383364817,False
mc2_1054,0,0.7878787878787878,0.0017449855804443,0.0001101493835449,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.466341003270315,True
mc2_1054,0,0.7878787878787878,0.0012834072113037,0.0001416206359863,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1710322054600118,True
chscase_census5_906,4,0.6,0.001835823059082,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9531116881835204,True
chscase_census5_906,4,0.6,0.0016095638275146,0.0001490116119384,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.9709167412719104,True
chscase_census5_906,4,0.6,0.0016462802886962,0.0001502037048339,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5227581784498923,True
chscase_census5_906,4,0.6,0.0016121864318847,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.148514554722104,True
chscase_census5_906,4,0.6,0.0016968250274658,0.0001518726348876,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6770055437680748,True
