Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,random_state
sick_38,0,0.9841059602649008,0.1799900531768798,0.0119795799255371,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114,entropy,,2,1,log2,True,0
sick_38,0,0.9841059602649008,0.1720252037048339,0.0112347602844238,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,gini,31.0,3,2,,False,0
sick_38,0,0.9841059602649008,0.1740751266479492,0.0115432739257812,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,entropy,1.0,3,1,log2,False,0
sick_38,0,0.9841059602649008,0.1758427619934082,0.0118341445922851,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,log_loss,,2,1,sqrt,True,0
sick_38,0,0.9827814569536424,0.1699802875518798,0.0117390155792236,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,gini,,3,1,sqrt,False,0
sick_38,0,0.9827814569536424,0.1695513725280761,0.0116972923278808,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,gini,19.0,2,1,sqrt,True,0
sick_38,0,0.9827814569536424,0.1691370010375976,0.0116031169891357,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,gini,,2,1,log2,False,0
sick_38,0,0.9827814569536424,0.1747264862060547,0.0129640102386474,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142,entropy,10.0,2,1,sqrt,False,0
sick_38,0,0.9788079470198676,0.1687264442443847,0.011589765548706,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,gini,,2,1,log2,False,0
sick_38,0,0.9788079470198676,0.2072236537933349,0.0140323638916015,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,gini,30.0,2,2,,True,0
sick_38,0,0.9788079470198676,0.211292028427124,0.0124628543853759,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,gini,11.0,2,1,sqrt,True,0
sick_38,0,0.9788079470198676,0.2072956562042236,0.0125868320465087,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,gini,1.0,3,2,sqrt,False,0
sick_38,0,0.9788079470198676,0.203773021697998,0.0124619007110595,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,entropy,1.0,3,1,log2,True,0
sick_38,0,0.9774834437086092,0.1695120334625244,0.0113885402679443,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145,gini,,2,1,sqrt,False,0
sick_38,1,0.9774834437086092,0.1698768138885498,0.0111908912658691,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,entropy,,2,1,log2,False,0
sick_38,1,0.9774834437086092,0.1686339378356933,0.0116984844207763,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,gini,16.0,3,3,log2,True,0
sick_38,1,0.9774834437086092,0.1722772121429443,0.0119941234588623,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118,gini,14.0,2,1,sqrt,True,0
sick_38,1,0.9774834437086092,0.1705777645111084,0.0117237567901611,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,log_loss,,4,1,,False,0
sick_38,1,0.9774834437086092,0.1690034866333007,0.0165607929229736,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,entropy,22.0,2,1,sqrt,False,0
sick_38,1,0.9774834437086092,0.1661503314971923,0.0114221572875976,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,log_loss,32.0,2,2,sqrt,True,0
autoUniv-au6-1000_1555,3,0.32,0.4277737140655517,0.0077395439147949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,133,gini,1.0,4,1,,True,0
autoUniv-au6-1000_1555,3,0.32,0.1532707214355468,0.0074727535247802,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,gini,,2,3,sqrt,True,0
autoUniv-au6-1000_1555,3,0.32,0.4254548549652099,0.0077474117279052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,107,entropy,5.0,2,2,sqrt,True,0
autoUniv-au6-1000_1555,3,0.32,0.1461527347564697,0.0072932243347167,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,log_loss,,2,1,,False,0
autoUniv-au6-1000_1555,1,0.32,0.1525013446807861,0.007648229598999,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,log_loss,4.0,2,2,sqrt,False,0
autoUniv-au6-1000_1555,1,0.32,0.1536273956298828,0.0079512596130371,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,log_loss,,4,1,sqrt,False,0
autoUniv-au6-1000_1555,3,0.31,0.1789190769195556,0.0076568126678466,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,gini,19.0,2,1,log2,False,0
autoUniv-au6-1000_1555,3,0.31,0.1821675300598144,0.0075330734252929,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,162,log_loss,,2,1,sqrt,False,0
autoUniv-au6-1000_1555,3,0.31,0.1696946620941162,0.0073418617248535,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,log_loss,,4,2,log2,False,0
autoUniv-au6-1000_1555,3,0.31,0.1722867488861084,0.007997989654541,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,gini,,3,2,sqrt,False,0
autoUniv-au6-1000_1555,3,0.31,0.2269556522369384,0.0084869861602783,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,107,gini,,2,1,log2,False,0
autoUniv-au6-1000_1555,3,0.31,0.2111473083496093,0.0082216262817382,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,101,entropy,1.0,2,1,sqrt,True,0
autoUniv-au6-1000_1555,3,0.31,0.1725056171417236,0.0078101158142089,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,gini,,2,1,,False,0
autoUniv-au6-1000_1555,3,0.31,0.1687722206115722,0.0075459480285644,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,entropy,21.0,2,1,sqrt,False,0
autoUniv-au6-1000_1555,3,0.31,0.2075328826904297,0.0082271099090576,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,149,log_loss,17.0,3,1,log2,False,0
autoUniv-au6-1000_1555,3,0.31,0.1706774234771728,0.00758957862854,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,log_loss,21.0,2,1,,False,0
autoUniv-au6-1000_1555,3,0.31,0.1673674583435058,0.0080218315124511,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129,log_loss,,2,3,sqrt,True,0
autoUniv-au6-1000_1555,3,0.31,0.2107822895050048,0.0080409049987792,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,gini,23.0,2,2,sqrt,True,0
autoUniv-au6-1000_1555,3,0.305,0.4236228466033935,0.0081818103790283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,244,gini,,4,1,sqrt,False,0
autoUniv-au6-1000_1555,3,0.305,0.1734712123870849,0.0074348449707031,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,153,entropy,26.0,2,1,,False,0
analcatdata_creditscore_461,3,1.0,0.0692248344421386,0.003993272781372,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126,gini,,3,1,,False,0
analcatdata_creditscore_461,4,1.0,0.0780887603759765,0.0040414333343505,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,gini,13.0,2,1,,True,0
analcatdata_creditscore_461,4,1.0,0.0687100887298584,0.0039417743682861,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,147,entropy,,2,3,log2,True,0
analcatdata_creditscore_461,3,1.0,0.0688858032226562,0.0040783882141113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,75,gini,15.0,2,1,sqrt,False,0
analcatdata_creditscore_461,1,1.0,0.0924170017242431,0.0043389797210693,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,90,gini,,4,3,sqrt,False,0
analcatdata_creditscore_461,0,1.0,0.1233394145965576,0.0046331882476806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,gini,,4,3,,False,0
analcatdata_creditscore_461,3,1.0,0.0696227550506591,0.0038974285125732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,log_loss,15.0,2,1,sqrt,False,0
analcatdata_creditscore_461,1,1.0,0.0686070919036865,0.0039951801300048,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,gini,13.0,2,1,sqrt,False,0
analcatdata_creditscore_461,3,1.0,0.0676155090332031,0.0040626525878906,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,gini,23.0,2,1,log2,False,0
analcatdata_creditscore_461,4,1.0,0.0673742294311523,0.0039052963256835,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134,log_loss,,2,1,sqrt,True,0
analcatdata_creditscore_461,0,1.0,0.0671107769012451,0.0038814544677734,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133,gini,12.0,2,1,sqrt,True,0
analcatdata_creditscore_461,1,1.0,0.0672194957733154,0.0038456916809082,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,gini,3.0,5,2,log2,False,0
analcatdata_creditscore_461,3,1.0,0.07881760597229,0.0045177936553955,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,80,entropy,,2,1,sqrt,True,0
analcatdata_creditscore_461,3,1.0,0.0792703628540039,0.0043039321899414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,114,gini,,3,1,sqrt,False,0
analcatdata_creditscore_461,4,1.0,0.0803308486938476,0.0045173168182373,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,141,gini,28.0,2,1,log2,False,0
analcatdata_creditscore_461,0,1.0,0.0704472064971923,0.004124641418457,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,log_loss,12.0,2,2,log2,True,0
analcatdata_creditscore_461,4,1.0,0.0750167369842529,0.0043683052062988,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161,gini,9.0,2,3,sqrt,True,0
analcatdata_creditscore_461,0,1.0,0.076993703842163,0.0044198036193847,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,entropy,1.0,2,1,sqrt,True,0
analcatdata_creditscore_461,1,1.0,0.0749208927154541,0.0043890476226806,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,entropy,,2,1,,False,0
analcatdata_creditscore_461,3,1.0,0.076611042022705,0.0043411254882812,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,gini,21.0,2,1,sqrt,True,0
sa-heart_1498,2,0.7934782608695652,0.1380743980407714,0.0051143169403076,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,105,entropy,23.0,3,1,sqrt,False,0
sa-heart_1498,2,0.7934782608695652,0.1114323139190673,0.0048165321350097,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96,gini,25.0,4,1,sqrt,False,0
sa-heart_1498,2,0.7934782608695652,0.1471636295318603,0.0058133602142333,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,164,gini,13.0,2,1,sqrt,True,0
sa-heart_1498,2,0.7934782608695652,0.1116759777069091,0.0049052238464355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,140,entropy,16.0,4,1,log2,True,0
sa-heart_1498,2,0.7934782608695652,0.1131470203399658,0.0051062107086181,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28,gini,,2,1,,True,0
sa-heart_1498,2,0.7934782608695652,0.1360211372375488,0.0049703121185302,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,177,entropy,,3,1,sqrt,True,0
sa-heart_1498,2,0.7934782608695652,0.1345179080963134,0.0050189495086669,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,gini,,7,1,,False,0
sa-heart_1498,2,0.7934782608695652,0.1130211353302002,0.0050983428955078,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,208,gini,24.0,2,1,,False,0
sa-heart_1498,2,0.7934782608695652,0.135587453842163,0.0049972534179687,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86,entropy,,2,1,sqrt,True,0
sa-heart_1498,2,0.7934782608695652,0.1104586124420166,0.0048904418945312,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,91,gini,14.0,2,1,sqrt,False,0
sa-heart_1498,2,0.7934782608695652,0.1334164142608642,0.0049936771392822,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97,log_loss,,3,2,log2,False,0
sa-heart_1498,2,0.7934782608695652,0.1151161193847656,0.0048432350158691,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,119,entropy,,3,3,sqrt,False,0
sa-heart_1498,0,0.7849462365591398,0.2033250331878662,0.0060839653015136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,log_loss,23.0,2,4,log2,False,0
sa-heart_1498,0,0.7849462365591398,0.2011454105377197,0.0061080455780029,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93,gini,27.0,2,2,log2,False,0
sa-heart_1498,0,0.7849462365591398,0.0915148258209228,0.0049774646759033,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,165,log_loss,,2,2,sqrt,True,0
sa-heart_1498,0,0.7849462365591398,0.1013050079345703,0.0053226947784423,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,128,entropy,21.0,2,1,sqrt,True,0
sa-heart_1498,0,0.7849462365591398,0.2019343376159668,0.0062065124511718,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52,entropy,11.0,2,1,sqrt,False,0
sa-heart_1498,0,0.7849462365591398,0.0923454761505127,0.0049610137939453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,137,log_loss,,2,1,sqrt,True,0
sa-heart_1498,0,0.7849462365591398,0.2042996883392334,0.0060858726501464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,entropy,,2,1,sqrt,False,0
sa-heart_1498,0,0.7849462365591398,0.0912692546844482,0.00498628616333,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,73,log_loss,9.0,2,2,,False,0
autoUniv-au6-400_1551,0,0.4375,0.1074590682983398,0.0055477619171142,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,entropy,,2,1,sqrt,True,0
autoUniv-au6-400_1551,0,0.4375,0.1080343723297119,0.00543212890625,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,entropy,29.0,2,1,log2,False,0
autoUniv-au6-400_1551,0,0.4375,0.1114249229431152,0.0055274963378906,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,gini,27.0,3,1,sqrt,False,0
autoUniv-au6-400_1551,0,0.4375,0.1159117221832275,0.0062243938446044,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,gini,,2,1,,False,0
autoUniv-au6-400_1551,0,0.4375,0.1130356788635253,0.0058891773223876,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,entropy,,2,1,,True,0
autoUniv-au6-400_1551,0,0.4375,0.1113650798797607,0.0055806636810302,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,log_loss,,2,1,,True,0
autoUniv-au6-400_1551,0,0.4375,0.1091434955596923,0.0055334568023681,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,log_loss,24.0,2,2,sqrt,False,0
autoUniv-au6-400_1551,0,0.4375,0.1136107444763183,0.0057399272918701,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,entropy,15.0,4,2,sqrt,False,0
autoUniv-au6-400_1551,0,0.4125,0.1055779457092285,0.005617618560791,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,entropy,9.0,4,2,sqrt,False,0
autoUniv-au6-400_1551,0,0.4125,0.106220006942749,0.0057106018066406,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,148,gini,,2,1,sqrt,False,0
autoUniv-au6-400_1551,0,0.4125,0.1029636859893798,0.005528450012207,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,gini,,3,1,,True,0
autoUniv-au6-400_1551,0,0.4125,0.1112339496612548,0.0058577060699462,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,gini,,4,1,log2,False,0
autoUniv-au6-400_1551,3,0.4125,0.1312189102172851,0.0058376789093017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,210,gini,,2,1,log2,False,0
autoUniv-au6-400_1551,3,0.4125,0.1508734226226806,0.0056555271148681,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,47,entropy,25.0,3,2,,False,0
autoUniv-au6-400_1551,0,0.4,0.114304780960083,0.0058028697967529,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144,log_loss,5.0,4,1,log2,True,0
autoUniv-au6-400_1551,0,0.4,0.1121854782104492,0.0058107376098632,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,gini,13.0,2,2,log2,False,0
autoUniv-au6-400_1551,0,0.3875,0.1971979141235351,0.0058181285858154,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,107,gini,13.0,2,1,sqrt,False,0
autoUniv-au6-400_1551,2,0.3875,0.1949810981750488,0.0057306289672851,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55,gini,,2,1,sqrt,False,0
autoUniv-au6-400_1551,3,0.3875,0.115896463394165,0.0056264400482177,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,gini,,3,1,log2,True,0
autoUniv-au6-400_1551,0,0.3875,0.1918723583221435,0.0056953430175781,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,126,gini,,2,2,,True,0
analcatdata_marketing_986,0,0.684931506849315,0.0857443809509277,0.005122423171997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,120,gini,,4,1,sqrt,False,0
analcatdata_marketing_986,0,0.684931506849315,0.0877671241760253,0.0053246021270751,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,157,gini,25.0,2,1,log2,False,0
analcatdata_marketing_986,0,0.684931506849315,0.0837960243225097,0.004955768585205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,98,log_loss,,5,1,sqrt,False,0
analcatdata_marketing_986,0,0.6712328767123288,0.1002840995788574,0.004817247390747,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,211,gini,18.0,3,1,sqrt,True,0
analcatdata_marketing_986,0,0.6712328767123288,0.0822963714599609,0.0048305988311767,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,113,log_loss,14.0,2,1,sqrt,False,0
analcatdata_marketing_986,0,0.6712328767123288,0.0764303207397461,0.0045943260192871,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,128,entropy,,4,1,,False,0
analcatdata_marketing_986,0,0.6712328767123288,0.0813310146331787,0.0048563480377197,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,32,gini,32.0,2,1,sqrt,True,0
analcatdata_marketing_986,0,0.6712328767123288,0.0956873893737793,0.004765510559082,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,log_loss,45.0,2,1,log2,True,0
analcatdata_marketing_986,0,0.6712328767123288,0.1070497035980224,0.0051794052124023,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,126,entropy,,2,2,sqrt,False,0
analcatdata_marketing_986,0,0.6575342465753424,0.1087503433227539,0.0048902034759521,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,gini,25.0,2,2,log2,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.1114206314086914,0.0049796104431152,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109,gini,,2,2,sqrt,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.1167542934417724,0.0055339336395263,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,59,log_loss,25.0,2,1,sqrt,False,0
analcatdata_marketing_986,0,0.6575342465753424,0.0827240943908691,0.0047643184661865,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,106,gini,,2,1,sqrt,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.0961549282073974,0.0047895908355712,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,106,gini,,2,1,sqrt,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.1080219745635986,0.0050582885742187,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,41,gini,18.0,3,1,sqrt,False,0
analcatdata_marketing_986,0,0.6575342465753424,0.1114020347595214,0.0051178932189941,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,gini,6.0,2,2,,False,0
analcatdata_marketing_986,0,0.6575342465753424,0.0975153446197509,0.0046122074127197,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,log_loss,,4,1,sqrt,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.1140506267547607,0.0050957202911376,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,log_loss,,5,1,log2,True,0
analcatdata_marketing_986,0,0.6575342465753424,0.0935144424438476,0.0046708583831787,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188,entropy,13.0,2,1,log2,False,0
analcatdata_marketing_986,0,0.6575342465753424,0.0977866649627685,0.0048182010650634,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,gini,,4,3,log2,True,0
badges2_1121,1,1.0,0.0756595134735107,0.0043654441833496,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,log_loss,25.0,2,2,log2,False,0
badges2_1121,4,1.0,0.0944607257843017,0.0047166347503662,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,entropy,31.0,2,1,,False,0
badges2_1121,0,1.0,0.0752992630004882,0.0051760673522949,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188,log_loss,3.0,2,1,,False,0
badges2_1121,1,1.0,0.0749006271362304,0.0051271915435791,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,169,gini,21.0,2,3,sqrt,True,0
