Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,random_state
parkinsons_1488,2,1.0,0.1387698650360107,0.0043306350708007,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111,gini,13.0,2,1,sqrt,False,0
parkinsons_1488,2,1.0,0.1238956451416015,0.0051407814025878,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,142,gini,13.0,2,1,,False,0
parkinsons_1488,2,1.0,0.1288912296295166,0.0044248104095458,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,entropy,28.0,2,3,sqrt,False,0
parkinsons_1488,2,1.0,0.1281993389129638,0.0054819583892822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,74,entropy,22.0,2,1,log2,True,0
parkinsons_1488,2,1.0,0.1262083053588867,0.0050399303436279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,101,gini,,4,2,sqrt,False,0
parkinsons_1488,2,1.0,0.1270592212677002,0.0051910877227783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,136,entropy,1.0,2,1,sqrt,True,0
parkinsons_1488,2,1.0,0.1299307346343994,0.004427433013916,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,log_loss,13.0,5,1,sqrt,False,0
parkinsons_1488,2,1.0,0.1370139122009277,0.0044670104980468,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,entropy,,2,1,,True,0
parkinsons_1488,2,1.0,0.1258008480072021,0.0045063495635986,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,gini,1.0,3,1,sqrt,False,0
parkinsons_1488,2,1.0,0.123241901397705,0.0043585300445556,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,entropy,,5,1,sqrt,True,0
parkinsons_1488,2,1.0,0.1237144470214843,0.0042524337768554,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144,entropy,11.0,3,1,log2,True,0
parkinsons_1488,2,1.0,0.1460366249084472,0.0045890808105468,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,entropy,,2,2,sqrt,False,0
parkinsons_1488,2,1.0,0.1209774017333984,0.0041480064392089,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,gini,,4,3,sqrt,False,0
parkinsons_1488,2,0.9743589743589745,0.1240468025207519,0.0049858093261718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,83,entropy,16.0,3,2,sqrt,False,0
parkinsons_1488,2,0.9743589743589745,0.1081974506378173,0.0041670799255371,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,gini,12.0,2,2,sqrt,False,0
PieChart1_1451,3,0.950354609929078,0.167083740234375,0.0057442188262939,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213,log_loss,24.0,2,1,sqrt,True,0
PieChart1_1451,3,0.950354609929078,0.4625718593597412,0.004918098449707,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,85,gini,22.0,2,1,,True,0
PieChart1_1451,3,0.950354609929078,0.4149675369262695,0.0050539970397949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,67,gini,,5,1,log2,True,0
PieChart1_1451,3,0.950354609929078,0.1610479354858398,0.0045268535614013,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,gini,14.0,2,1,,False,0
PieChart1_1451,3,0.950354609929078,0.2467126846313476,0.0045592784881591,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,78,entropy,27.0,2,1,,True,0
PieChart1_1451,3,0.950354609929078,0.4513914585113525,0.0047671794891357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,115,gini,11.0,4,1,sqrt,True,0
PieChart1_1451,3,0.950354609929078,0.170870304107666,0.0060431957244873,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,gini,12.0,6,1,sqrt,True,0
PieChart1_1451,3,0.950354609929078,0.2043080329895019,0.006927490234375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86,gini,18.0,2,2,,True,0
PieChart1_1451,3,0.950354609929078,0.5005984306335449,0.005204439163208,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,126,gini,,3,1,,True,0
PieChart1_1451,3,0.950354609929078,0.1588568687438964,0.0055346488952636,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120,log_loss,,3,2,,True,0
PieChart1_1451,3,0.950354609929078,0.1415460109710693,0.0044639110565185,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,gini,20.0,4,3,log2,True,0
PieChart1_1451,3,0.950354609929078,0.2063257694244384,0.0068662166595458,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,88,entropy,9.0,2,1,sqrt,False,0
PieChart1_1451,3,0.950354609929078,0.4185662269592285,0.0048327445983886,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,134,entropy,,4,1,sqrt,True,0
PieChart1_1451,3,0.950354609929078,0.5216350555419922,0.006082534790039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,124,gini,,2,2,,True,0
PieChart1_1451,3,0.950354609929078,0.1606454849243164,0.0045592784881591,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,log_loss,20.0,3,1,log2,False,0
PieChart1_1451,3,0.950354609929078,0.494431734085083,0.0049741268157958,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,53,entropy,,2,1,sqrt,True,0
PieChart1_1451,3,0.950354609929078,0.7521300315856934,0.005289077758789,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,164,gini,34.0,2,1,log2,False,0
PieChart1_1451,3,0.950354609929078,0.1579506397247314,0.0045366287231445,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,log_loss,,5,1,,True,0
PieChart1_1451,3,0.950354609929078,0.1937100887298584,0.0060527324676513,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,230,gini,,2,2,log2,True,0
PieChart1_1451,3,0.950354609929078,0.268418550491333,0.0047883987426757,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,gini,,2,1,sqrt,False,0
bridges_327,0,1.0,0.1162865161895752,0.0042181015014648,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131,log_loss,15.0,2,2,,False,0
bridges_327,0,1.0,0.1083695888519287,0.004141092300415,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,115,gini,,2,1,log2,False,0
bridges_327,0,0.9047619047619048,0.1082620620727539,0.0043013095855712,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,log_loss,,4,1,,True,0
bridges_327,0,0.9047619047619048,0.1455485820770263,0.004220962524414,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114,log_loss,,2,1,sqrt,True,0
bridges_327,0,0.9047619047619048,0.1278324127197265,0.0042808055877685,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,entropy,16.0,4,1,log2,True,0
bridges_327,4,0.8571428571428571,0.1058752536773681,0.004237413406372,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,log_loss,,3,1,,True,0
bridges_327,4,0.8571428571428571,0.1286942958831787,0.0049083232879638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,115,log_loss,,2,1,log2,True,0
bridges_327,4,0.8571428571428571,0.1058125495910644,0.0041296482086181,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,log_loss,1.0,3,1,sqrt,False,0
bridges_327,0,0.8571428571428571,0.1661443710327148,0.0043737888336181,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,gini,25.0,4,1,sqrt,True,0
bridges_327,0,0.8571428571428571,0.1191277503967285,0.0044114589691162,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,gini,17.0,2,1,sqrt,True,0
bridges_327,0,0.8571428571428571,0.1111321449279785,0.004150390625,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43,gini,,3,1,log2,True,0
bridges_327,4,0.8571428571428571,0.1264197826385498,0.0050323009490966,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,134,gini,18.0,3,1,,False,0
bridges_327,4,0.8571428571428571,0.1045839786529541,0.0042605400085449,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,gini,,4,3,log2,True,0
bridges_327,0,0.8571428571428571,0.1115963459014892,0.00404953956604,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,160,entropy,4.0,5,1,sqrt,False,0
bridges_327,4,0.8571428571428571,0.1266605854034423,0.0049777030944824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,log_loss,26.0,4,1,sqrt,True,0
bridges_327,0,0.8571428571428571,0.1435015201568603,0.004298448562622,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,entropy,20.0,2,1,,True,0
bridges_327,4,0.8571428571428571,0.1089823246002197,0.0041573047637939,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,156,log_loss,28.0,4,2,sqrt,True,0
bridges_327,4,0.8571428571428571,0.1287014484405517,0.004887580871582,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,165,entropy,4.0,4,2,sqrt,False,0
bridges_327,4,0.8571428571428571,0.1299276351928711,0.0048465728759765,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,227,entropy,16.0,2,1,,True,0
bridges_327,4,0.8571428571428571,0.123180866241455,0.0044584274291992,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116,entropy,23.0,2,3,log2,False,0
analcatdata_authorship_458,2,1.0,0.1749498844146728,0.0057315826416015,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125,gini,7.0,2,1,sqrt,False,0
analcatdata_authorship_458,0,1.0,0.4003288745880127,0.0050656795501708,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,gini,,2,1,sqrt,False,0
analcatdata_authorship_458,3,1.0,0.4256346225738525,0.0051000118255615,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,97,entropy,,2,1,,True,0
analcatdata_authorship_458,2,1.0,0.1794900894165039,0.0047113895416259,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,gini,22.0,5,1,sqrt,False,0
analcatdata_authorship_458,3,1.0,0.3755402565002441,0.0051484107971191,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,gini,10.0,2,2,sqrt,True,0
analcatdata_authorship_458,2,1.0,2.206587076187134,0.0058794021606445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,118,gini,,3,1,log2,False,0
analcatdata_authorship_458,2,1.0,0.1726911067962646,0.00453782081604,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,entropy,14.0,2,1,,True,0
analcatdata_authorship_458,2,1.0,0.1875057220458984,0.0048911571502685,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,gini,,3,1,,True,0
analcatdata_authorship_458,2,1.0,0.4227609634399414,0.0051507949829101,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93,gini,3.0,2,1,log2,True,0
analcatdata_authorship_458,3,1.0,0.4529609680175781,0.0049741268157958,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,113,gini,3.0,3,1,sqrt,True,0
analcatdata_authorship_458,2,1.0,0.1461315155029297,0.0044362545013427,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,log_loss,14.0,5,1,,True,0
analcatdata_authorship_458,2,1.0,0.1921324729919433,0.0060834884643554,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,log_loss,,4,1,sqrt,True,0
analcatdata_authorship_458,3,1.0,0.3802638053894043,0.0047335624694824,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,94,gini,6.0,2,1,sqrt,True,0
analcatdata_authorship_458,2,1.0,0.1475255489349365,0.0044965744018554,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,gini,23.0,2,1,,True,0
analcatdata_authorship_458,0,1.0,0.3748300075531006,0.0047731399536132,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,gini,,2,1,sqrt,False,0
analcatdata_authorship_458,3,1.0,0.3760356903076172,0.0048022270202636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,entropy,,3,1,sqrt,True,0
analcatdata_authorship_458,4,1.0,0.3941094875335693,0.0053045749664306,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,gini,,2,1,sqrt,True,0
analcatdata_authorship_458,0,1.0,0.398953914642334,0.0070431232452392,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,150,gini,,4,1,sqrt,True,0
analcatdata_authorship_458,1,1.0,0.408193826675415,0.0051510334014892,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,109,gini,,2,1,log2,False,0
analcatdata_authorship_458,3,1.0,0.4107191562652588,0.0051419734954833,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,log_loss,1.0,3,1,sqrt,False,0
Loan-Predication_43595,2,0.8699186991869918,0.1436827182769775,0.0055174827575683,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118,entropy,19.0,2,1,log2,False,0
Loan-Predication_43595,2,0.8455284552845529,0.1015107631683349,0.0042486190795898,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,gini,,3,1,,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1009244918823242,0.0042865276336669,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,gini,7.0,2,1,log2,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1022653579711914,0.0042383670806884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,151,gini,17.0,2,1,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1062490940093994,0.0041944980621337,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,entropy,,4,1,log2,False,0
Loan-Predication_43595,2,0.8455284552845529,0.102839708328247,0.0043485164642333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46,log_loss,19.0,2,2,,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1268701553344726,0.0045490264892578,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122,entropy,14.0,5,2,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1036329269409179,0.0043556690216064,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,94,log_loss,15.0,2,1,sqrt,False,0
Loan-Predication_43595,2,0.8455284552845529,0.1416547298431396,0.0051352977752685,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,log_loss,,2,1,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1098873615264892,0.004542589187622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,156,gini,15.0,5,1,sqrt,False,0
Loan-Predication_43595,2,0.8455284552845529,0.1044747829437255,0.0046119689941406,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,entropy,14.0,2,2,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1029670238494873,0.0042204856872558,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,115,gini,24.0,2,1,,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1123805046081543,0.0045230388641357,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,gini,15.0,3,2,,False,0
Loan-Predication_43595,2,0.8455284552845529,0.1026008129119873,0.0044426918029785,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,gini,,2,1,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1055860519409179,0.004274845123291,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,133,entropy,24.0,6,1,,False,0
Loan-Predication_43595,2,0.8455284552845529,0.1010928153991699,0.0042111873626708,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,log_loss,,2,1,,True,0
Loan-Predication_43595,2,0.8455284552845529,0.102123737335205,0.0043940544128417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91,gini,19.0,2,2,sqrt,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1022357940673828,0.0043306350708007,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,148,gini,,5,1,,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1017258167266845,0.0043249130249023,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,gini,5.0,2,2,log2,True,0
Loan-Predication_43595,2,0.8455284552845529,0.1082830429077148,0.0042810440063476,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,gini,16.0,2,1,log2,True,0
xd6_40693,3,1.0,0.112567663192749,0.0045838356018066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,133,gini,24.0,4,2,sqrt,True,0
xd6_40693,0,1.0,0.1948635578155517,0.006981611251831,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,68,gini,,4,1,log2,True,0
xd6_40693,1,1.0,0.1877918243408203,0.006716251373291,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52,entropy,,2,2,log2,True,0
xd6_40693,2,1.0,0.1989424228668213,0.0069012641906738,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,118,entropy,19.0,2,1,sqrt,True,0
xd6_40693,3,1.0,0.1858718395233154,0.0072865486145019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53,gini,,2,1,,True,0
xd6_40693,4,1.0,0.1905357837677002,0.0067853927612304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,131,gini,11.0,2,1,sqrt,True,0
xd6_40693,0,1.0,0.1939878463745117,0.0066239833831787,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146,gini,,6,1,log2,True,0
xd6_40693,0,1.0,0.1232039928436279,0.005101203918457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90,gini,22.0,2,1,log2,False,0
xd6_40693,1,1.0,0.1328616142272949,0.0048635005950927,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,91,gini,28.0,2,2,sqrt,False,0
xd6_40693,2,1.0,0.129495620727539,0.0050539970397949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70,entropy,17.0,3,2,sqrt,False,0
xd6_40693,3,1.0,0.1276884078979492,0.0048534870147705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,98,entropy,2.0,3,2,,False,0
xd6_40693,4,1.0,0.1232621669769287,0.0047864913940429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,80,entropy,20.0,3,1,log2,True,0
xd6_40693,1,1.0,0.20294189453125,0.006425142288208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,163,gini,,3,1,sqrt,True,0
xd6_40693,3,1.0,0.2018320560455322,0.008629560470581,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,167,log_loss,20.0,5,2,sqrt,True,0
xd6_40693,4,1.0,0.1095342636108398,0.0048663616180419,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,entropy,,2,2,sqrt,True,0
xd6_40693,1,1.0,0.1212224960327148,0.0047976970672607,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,144,log_loss,,6,2,sqrt,True,0
xd6_40693,2,1.0,0.1279702186584472,0.0052566528320312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,124,gini,31.0,2,2,log2,False,0
xd6_40693,3,1.0,0.1267201900482177,0.0051982402801513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,gini,,2,1,sqrt,False,0
xd6_40693,0,1.0,0.1200780868530273,0.0046911239624023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43,entropy,,2,2,sqrt,False,0
xd6_40693,1,1.0,0.1187353134155273,0.0047483444213867,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,80,gini,9.0,3,2,sqrt,False,0
wisconsin_753,4,0.7368421052631579,0.1644871234893798,0.0050461292266845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,57,gini,22.0,5,1,sqrt,False,0
wisconsin_753,4,0.7368421052631579,0.1615116596221923,0.0047798156738281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,114,entropy,20.0,3,1,,False,0
wisconsin_753,4,0.7368421052631579,0.1570043563842773,0.004934549331665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,124,gini,21.0,2,1,sqrt,False,0
wisconsin_753,4,0.7368421052631579,0.1589350700378418,0.0047254562377929,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,64,gini,,2,1,sqrt,False,0
wisconsin_753,4,0.7368421052631579,0.1525535583496093,0.0045373439788818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,143,gini,24.0,2,1,,True,0
wisconsin_753,4,0.7368421052631579,0.1566145420074463,0.0045232772827148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,182,gini,8.0,3,1,,True,0
wisconsin_753,1,0.717948717948718,0.1137082576751709,0.0047154426574707,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,gini,7.0,4,1,log2,False,0
wisconsin_753,0,0.717948717948718,0.1148252487182617,0.004786729812622,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,entropy,,2,1,sqrt,True,0
wisconsin_753,3,0.717948717948718,0.1122345924377441,0.0046658515930175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,125,gini,,2,1,log2,False,0
wisconsin_753,1,0.717948717948718,0.1066389083862304,0.0044629573822021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,101,log_loss,1.0,5,1,,True,0
wisconsin_753,3,0.717948717948718,0.1053769588470459,0.0043416023254394,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,180,gini,17.0,2,1,sqrt,True,0
wisconsin_753,0,0.717948717948718,0.1129260063171386,0.0047552585601806,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136,gini,,5,1,sqrt,True,0
