Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
analcatdata_creditscore_461,simpleimputer,none,polynomial_features,normalizer,GaussianNB(),1,1.0,0.0007002353668212,0.000148057937622,analcatdata_creditscore_461_results_GaussianNB().csv
analcatdata_creditscore_461,simpleimputer,none,truncated_svd,normalizer,GaussianNB(),1,1.0,0.0006897449493408,0.0001368522644042,analcatdata_creditscore_461_results_GaussianNB().csv
analcatdata_creditscore_461,simpleimputer,none,truncated_svd,normalizer,GaussianNB(),3,1.0,0.0007491111755371,0.0001587867736816,analcatdata_creditscore_461_results_GaussianNB().csv
analcatdata_creditscore_461,simpleimputer,none,truncated_svd,normalizer,GaussianNB(),4,1.0,0.0007071495056152,0.0001380443572998,analcatdata_creditscore_461_results_GaussianNB().csv
analcatdata_creditscore_461,simpleimputer,none,select_percentile,normalizer,GaussianNB(),0,1.0,0.0007073879241943,0.0001356601715087,analcatdata_creditscore_461_results_GaussianNB().csv
analcatdata_creditscore_461,simpleimputer,none,select_percentile,normalizer,GaussianNB(),1,1.0,0.0006716251373291,0.0001673698425292,analcatdata_creditscore_461_results_GaussianNB().csv
sa-heart_1498,simpleimputer,none,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0015931129455566,0.0002074241638183,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,onehot,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0038034915924072,0.0002274513244628,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,none,pca,quantile,GaussianNB(),2,0.8260869565217391,0.0009098052978515,0.0001740455627441,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,none,pca,quantile,GaussianNB(),2,0.8260869565217391,0.0009021759033203,0.0001659393310546,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,none,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0010900497436523,0.0001935958862304,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,ordinalencoder,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0011305809020996,0.000192642211914,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,onehot,pca,quantile,GaussianNB(),2,0.8260869565217391,0.0008466243743896,0.0001654624938964,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,ordinalencoder,pca,quantile,GaussianNB(),2,0.8260869565217391,0.00091552734375,0.0001697540283203,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,onehot,pca,quantile,GaussianNB(),2,0.8260869565217391,0.0008482933044433,0.0001661777496337,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,ordinalencoder,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0010757446289062,0.0001938343048095,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,ordinalencoder,pca,quantile,GaussianNB(),2,0.8260869565217391,0.0008864402770996,0.0001676082611083,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,onehot,kernel_pca,quantile,GaussianNB(),2,0.8260869565217391,0.0010898113250732,0.0002264976501464,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,onehot,feature_agglomeration,standard,GaussianNB(),2,0.8043478260869565,0.0008556842803955,0.0001599788665771,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,ordinalencoder,polynomial_features,robust,GaussianNB(),2,0.8043478260869565,0.0011115074157714,0.000190258026123,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,ordinalencoder,polynomial_features,robust,GaussianNB(),2,0.8043478260869565,0.0008933544158935,0.0001859664916992,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,none,feature_agglomeration,standard,GaussianNB(),2,0.8043478260869565,0.000868797302246,0.0001606941223144,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,onehot,polynomial_features,robust,GaussianNB(),2,0.8043478260869565,0.0009040832519531,0.0001866817474365,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,simpleimputer,onehot,feature_agglomeration,standard,GaussianNB(),2,0.8043478260869565,0.0008521080017089,0.0001630783081054,sa-heart_1498_results_GaussianNB().csv
sa-heart_1498,none,none,polynomial_features,robust,GaussianNB(),2,0.8043478260869565,0.0009665489196777,0.0001990795135498,sa-heart_1498_results_GaussianNB().csv
