Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
autoUniv-au6-1000_1555,none,onehot,pca,robust,SVC(random_state=0),3,0.32,0.0594241619110107,0.0097389221191406,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
autoUniv-au6-1000_1555,none,onehot,kernel_pca,robust,SVC(random_state=0),3,0.32,0.0842745304107666,0.0116848945617675,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
autoUniv-au6-1000_1555,simpleimputer,onehot,kernel_pca,robust,SVC(random_state=0),3,0.32,0.085435152053833,0.0119938850402832,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
autoUniv-au6-1000_1555,none,onehot,select_percentile,quantile,SVC(random_state=0),3,0.32,0.0537946224212646,0.0078635215759277,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
autoUniv-au6-1000_1555,simpleimputer,onehot,pca,robust,SVC(random_state=0),3,0.32,0.0526187419891357,0.0106127262115478,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
autoUniv-au6-1000_1555,simpleimputer,onehot,polynomial_features,quantile,SVC(random_state=0),3,0.32,0.2763793468475342,0.0854513645172119,autoUniv-au6-1000_1555_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,kernel_pca,quantile,SVC(random_state=0),0,1.0,0.0010130405426025,0.0001535415649414,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,none,none,pca,none,SVC(random_state=0),1,1.0,0.0010936260223388,0.0001883506774902,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,kernel_pca,quantile,SVC(random_state=0),4,1.0,0.0010783672332763,0.0001564025878906,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,select_percentile,quantile,SVC(random_state=0),4,1.0,0.0009372234344482,0.0001349449157714,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,none,none,none,none,SVC(random_state=0),1,1.0,0.0018622875213623,0.0008354187011718,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),3,1.0,0.0008792877197265,0.0001349449157714,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,none,none,truncated_svd,none,SVC(random_state=0),1,1.0,0.0009665489196777,0.0001578330993652,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,kernel_pca,quantile,SVC(random_state=0),3,1.0,0.0010950565338134,0.0001554489135742,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,none,linear_svc,power,SVC(random_state=0),4,1.0,0.000840425491333,0.0001330375671386,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,none,kernel_pca,power,SVC(random_state=0),0,1.0,0.0013833045959472,0.000223159790039,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,extra_tree,quantile,SVC(random_state=0),1,1.0,0.0009562969207763,0.0001351833343505,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),4,1.0,0.0008289813995361,0.0001637935638427,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,extra_tree,quantile,SVC(random_state=0),3,1.0,0.001000165939331,0.0001366138458251,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,extra_tree,quantile,SVC(random_state=0),4,1.0,0.0009341239929199,0.0001361370086669,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),0,1.0,0.0008332729339599,0.0001351833343505,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),1,1.0,0.0008351802825927,0.0001323223114013,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,nystroem,quantile,SVC(random_state=0),0,1.0,0.0026240348815917,0.0002374649047851,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,nystroem,quantile,SVC(random_state=0),3,1.0,0.0013740062713623,0.0002305507659912,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,simpleimputer,ordinalencoder,nystroem,quantile,SVC(random_state=0),4,1.0,0.0013480186462402,0.0002274513244628,analcatdata_creditscore_461_results_SVC(random_state=0).csv
analcatdata_creditscore_461,none,ordinalencoder,nystroem,quantile,SVC(random_state=0),3,1.0,0.0014245510101318,0.0002367496490478,analcatdata_creditscore_461_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,none,nystroem,power,SVC(random_state=0),2,0.8260869565217391,0.0095002651214599,0.0032875537872314,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,onehot,polynomial_features,robust,SVC(random_state=0),2,0.8260869565217391,0.0055015087127685,0.0014543533325195,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,none,none,standard,SVC(random_state=0),2,0.8260869565217391,0.0057494640350341,0.0012784004211425,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,onehot,kernel_pca,standard,SVC(random_state=0),2,0.8260869565217391,0.0073440074920654,0.0016145706176757,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,onehot,polynomial_features,standard,SVC(random_state=0),2,0.8260869565217391,0.0057024955749511,0.0015180110931396,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,ordinalencoder,none,standard,SVC(random_state=0),2,0.8260869565217391,0.0057182312011718,0.0011992454528808,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,ordinalencoder,polynomial_features,robust,SVC(random_state=0),2,0.8260869565217391,0.0055105686187744,0.0014641284942626,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,ordinalencoder,pca,standard,SVC(random_state=0),2,0.8260869565217391,0.0039310455322265,0.001009464263916,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,none,kernel_pca,standard,SVC(random_state=0),2,0.8260869565217391,0.00657320022583,0.0015788078308105,sa-heart_1498_results_SVC(random_state=0).csv
