Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
fri_c1_500_50_766,3,0.77,0.001039981842041,0.0001647472381591,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fri_c1_500_50_766,3,0.77,0.0010137557983398,0.0001633167266845,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fri_c1_500_50_766,3,0.77,0.001105785369873,0.0001647472381591,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fri_c1_500_50_766,3,0.77,0.0010323524475097,0.0001647472381591,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fri_c1_500_50_766,3,0.77,0.0010848045349121,0.0001759529113769,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fri_c1_500_50_766,3,0.77,0.0010683536529541,0.0002388954162597,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tokyo1_40705,2,0.9427083333333334,0.0008420944213867,0.0001707077026367,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0016191005706787,0.0004513263702392,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0015196800231933,0.000319480895996,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0015981197357177,0.0003101825714111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0008809566497802,0.0001909732818603,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.000960350036621,0.0001971721649169,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0015854835510253,0.0003321170806884,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0016779899597167,0.0003087520599365,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0008201599121093,0.0001735687255859,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0015590190887451,0.0003132820129394,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.0015175342559814,0.0003168582916259,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9427083333333334,0.000852346420288,0.0001749992370605,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9375,0.0009336471557617,0.0001709461212158,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tokyo1_40705,2,0.9375,0.0008201599121093,0.0001614093780517,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tokyo1_40705,2,0.9375,0.0008308887481689,0.0001599788665771,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9375,0.0008528232574462,0.0001707077026367,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tokyo1_40705,2,0.9375,0.0009198188781738,0.0001735687255859,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tokyo1_40705,2,0.9375,0.0007989406585693,0.0001575946807861,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9375,0.0008907318115234,0.0001585483551025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tokyo1_40705,2,0.9375,0.0009005069732666,0.0001728534698486,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schizo_466,1,0.8970588235294118,0.0015342235565185,0.0009229183197021,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,1,0.8529411764705882,0.0014786720275878,0.0002572536468505,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,3,0.8529411764705882,0.0012855529785156,0.0002901554107666,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,3,0.8529411764705882,0.0013401508331298,0.0002586841583251,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,2,0.8382352941176471,0.0013065338134765,0.0002446174621582,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,2,0.8382352941176471,0.0014243125915527,0.0002751350402832,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,0,0.8382352941176471,0.0012903213500976,0.0002481937408447,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,0,0.8235294117647058,0.0017290115356445,0.0004477500915527,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,4,0.7647058823529411,0.0017902851104736,0.0002627372741699,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,4,0.75,0.0013346672058105,0.0002493858337402,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,0,0.7352941176470589,0.0013008117675781,0.0002458095550537,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
schizo_466,1,0.7205882352941176,0.0010325908660888,0.0001726150512695,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
schizo_466,3,0.7205882352941176,0.0011775493621826,0.0002307891845703,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
schizo_466,1,0.7205882352941176,0.0012016296386718,0.0001988410949707,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
schizo_466,1,0.7205882352941176,0.0009081363677978,0.0001697540283203,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
schizo_466,1,0.7058823529411765,0.0008718967437744,0.0001678466796875,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
schizo_466,3,0.7058823529411765,0.0012509822845458,0.0002052783966064,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
schizo_466,1,0.7058823529411765,0.001296043395996,0.0002036094665527,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
schizo_466,3,0.7058823529411765,0.0009214878082275,0.0001921653747558,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
schizo_466,0,0.6911764705882353,0.0011205673217773,0.0001990795135498,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
glass_1005,4,0.8333333333333334,0.0007874965667724,0.0001478195190429,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0007963180541992,0.0001473426818847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0007252693176269,0.0001351833343505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0006930828094482,0.0001301765441894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0008401870727539,0.0001704692840576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.0007274150848388,0.0001332759857177,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.000821828842163,0.0001459121704101,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0006895065307617,0.0001940727233886,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0007555484771728,0.0001609325408935,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0007920265197753,0.0001609325408935,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.0007326602935791,0.0001418590545654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0008773803710937,0.0001795291900634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.0008432865142822,0.0001699924468994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.0008003711700439,0.0001881122589111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.000680923461914,0.0001330375671386,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0008151531219482,0.0001592636108398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
glass_1005,4,0.8333333333333334,0.0007147789001464,0.0001394748687744,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
glass_1005,4,0.8333333333333334,0.0007295608520507,0.0001387596130371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
glass_1005,4,0.8095238095238095,0.0009188652038574,0.0001807212829589,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
glass_1005,4,0.8095238095238095,0.000922679901123,0.0001637935638427,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.00099778175354,0.0002355575561523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.0009193420410156,0.000211477279663,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.0010149478912353,0.0002002716064453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.0009269714355468,0.0002646446228027,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.0010011196136474,0.0002012252807617,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9444444444444444,0.0009469985961914,0.0002257823944091,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
backache_463,1,0.9166666666666666,0.0008051395416259,0.0003480911254882,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.000943899154663,0.0001749992370605,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.0008423328399658,0.000173807144165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.0007159709930419,0.0001459121704101,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.000784158706665,0.0001461505889892,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
backache_463,1,0.9166666666666666,0.0007524490356445,0.000145673751831,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
backache_463,1,0.9166666666666666,0.0009336471557617,0.0001828670501708,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
backache_463,1,0.9166666666666666,0.0007269382476806,0.0001440048217773,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
backache_463,1,0.9166666666666666,0.000873327255249,0.0001704692840576,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.00079345703125,0.0001804828643798,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.0007569789886474,0.0001461505889892,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.0007445812225341,0.000171422958374,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
backache_463,1,0.9166666666666666,0.0008139610290527,0.0001449584960937,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
backache_463,1,0.9166666666666666,0.0007667541503906,0.0001451969146728,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.0008389949798583,0.0001623630523681,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.0007600784301757,0.0001542568206787,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.000812292098999,0.0001537799835205,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.0007593631744384,0.0001535415649414,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.0008096694946289,0.0001533031463623,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,2,0.9743589743589745,0.0007739067077636,0.0001518726348876,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0007381439208984,0.0001461505889892,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0008924007415771,0.0001485347747802,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parkinsons_1488,0,0.9230769230769232,0.0010726451873779,0.0002045631408691,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
parkinsons_1488,0,0.9230769230769232,0.000709056854248,0.0001544952392578,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
parkinsons_1488,0,0.9230769230769232,0.0010607242584228,0.0001921653747558,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
parkinsons_1488,0,0.9230769230769232,0.000709056854248,0.00014328956604,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0007522106170654,0.0001428127288818,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0006921291351318,0.0001442432403564,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parkinsons_1488,0,0.9230769230769232,0.0006954669952392,0.0001444816589355,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parkinsons_1488,0,0.9230769230769232,0.0006866455078125,0.0001587867736816,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0006866455078125,0.0001440048217773,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0007979869842529,0.0001547336578369,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parkinsons_1488,0,0.9230769230769232,0.0006840229034423,0.000145673751831,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parkinsons_1488,0,0.9230769230769232,0.0007429122924804,0.0001442432403564,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PieChart1_1451,1,0.9361702127659576,0.00417160987854,0.0007586479187011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,3,0.9361702127659576,0.0009996891021728,0.0001602172851562,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,3,0.9361702127659576,0.0011961460113525,0.0001721382141113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,1,0.9361702127659576,0.0010943412780761,0.0001559257507324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0011489391326904,0.0001704692840576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0010652542114257,0.0001702308654785,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0038983821868896,0.0007555484771728,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,3,0.9361702127659576,0.0009500980377197,0.0001559257507324,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,1,0.9361702127659576,0.0042872428894042,0.0007016658782958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0010621547698974,0.0001716613769531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,3,0.9361702127659576,0.0011072158813476,0.0001704692840576,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,3,0.9361702127659576,0.0009868144989013,0.000162124633789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,1,0.9361702127659576,0.0009613037109375,0.0001552104949951,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0048046112060546,0.0008113384246826,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,3,0.9361702127659576,0.0010247230529785,0.0001635551452636,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PieChart1_1451,1,0.9361702127659576,0.0039093494415283,0.0007662773132324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0040886402130126,0.0008718967437744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PieChart1_1451,1,0.9361702127659576,0.0014178752899169,0.0002124309539794,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PieChart1_1451,3,0.9290780141843972,0.0009703636169433,0.0001461505889892,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PieChart1_1451,3,0.9290780141843972,0.003751516342163,0.0008316040039062,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.9047619047619048,0.0010914802551269,0.0002696514129638,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.9047619047619048,0.0012383460998535,0.0002553462982177,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.9047619047619048,0.0010464191436767,0.0002529621124267,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.9047619047619048,0.0011518001556396,0.0002529621124267,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.8571428571428571,0.0011267662048339,0.0002558231353759,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.8571428571428571,0.0010766983032226,0.0002887248992919,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.8095238095238095,0.0010921955108642,0.0002458095550537,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bridges_327,0,0.8095238095238095,0.0010347366333007,0.0002532005310058,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
bridges_327,0,0.8095238095238095,0.0010602474212646,0.0002570152282714,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.8095238095238095,0.0013487339019775,0.0002899169921875,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bridges_327,0,0.8095238095238095,0.0010902881622314,0.0002474784851074,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.8095238095238095,0.0010616779327392,0.0002539157867431,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.8095238095238095,0.000981330871582,0.0002384185791015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bridges_327,0,0.8095238095238095,0.0010740756988525,0.0002658367156982,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.8095238095238095,0.0012860298156738,0.0003232955932617,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.7619047619047619,0.0013887882232666,0.0003333091735839,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
bridges_327,0,0.7619047619047619,0.001035451889038,0.0002503395080566,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
bridges_327,0,0.7619047619047619,0.0010151863098144,0.0002517700195312,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.7619047619047619,0.0010724067687988,0.000270128250122,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.7619047619047619,0.0010285377502441,0.0003013610839843,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bwin_amlb_45717,2,0.7169811320754716,0.000765323638916,0.0001771450042724,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0008854866027832,0.0001792907714843,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0007524490356445,0.0001754760742187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0007765293121337,0.0001780986785888,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0007169246673583,0.0001623630523681,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0007169246673583,0.0001916885375976,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7169811320754716,0.0007858276367187,0.0001773834228515,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7169811320754716,0.0007789134979248,0.000176191329956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7169811320754716,0.0006904602050781,0.0001728534698486,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7169811320754716,0.0007216930389404,0.0001742839813232,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7169811320754716,0.0006966590881347,0.0002641677856445,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7169811320754716,0.0007238388061523,0.0001718997955322,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.6981132075471698,0.0007531642913818,0.000176191329956,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
