Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
bridges_327,0,0.7142857142857143,0.0013167858123779,0.0002493858337402,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
bridges_327,0,0.7142857142857143,0.0015640258789062,0.0004210472106933,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bridges_327,0,0.7142857142857143,0.0013089179992675,0.000248908996582,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
bridges_327,0,0.7142857142857143,0.0015077590942382,0.0002820491790771,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bridges_327,0,0.7142857142857143,0.0016162395477294,0.0003154277801513,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
bridges_327,0,0.7142857142857143,0.0008842945098876,0.0002157688140869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bridges_327,0,0.7142857142857143,0.0012941360473632,0.0002384185791015,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.7142857142857143,0.0014116764068603,0.0002686977386474,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bridges_327,0,0.7142857142857143,0.0014564990997314,0.0002858638763427,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.7142857142857143,0.0009891986846923,0.0002193450927734,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bridges_327,0,0.7142857142857143,0.0015463829040527,0.000258445739746,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
bridges_327,0,0.7142857142857143,0.0011572837829589,0.0002369880676269,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0008041858673095,0.000197410583496,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bwin_amlb_45717,2,0.7264150943396226,0.0008354187011718,0.0001935958862304,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007760524749755,0.0001962184906005,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007648468017578,0.0001938343048095,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0008783340454101,0.0002171993255615,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007922649383544,0.0001928806304931,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0007672309875488,0.0001945495605468,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0007798671722412,0.0001959800720214,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007650852203369,0.0002055168151855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bwin_amlb_45717,2,0.7264150943396226,0.0007927417755126,0.0002017021179199,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0008680820465087,0.0002086162567138,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bwin_amlb_45717,2,0.7264150943396226,0.0008401870727539,0.0001978874206542,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bwin_amlb_45717,2,0.7264150943396226,0.0007746219635009,0.0001943111419677,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0008516311645507,0.0002021789550781,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0007846355438232,0.0001921653747558,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007433891296386,0.0001921653747558,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007483959197998,0.000490665435791,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007691383361816,0.0001921653747558,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bwin_amlb_45717,2,0.7264150943396226,0.0007703304290771,0.0001935958862304,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bwin_amlb_45717,2,0.7264150943396226,0.0007898807525634,0.0001993179321289,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0017845630645751,0.0002918243408203,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0018112659454345,0.0003073215484619,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020587444305419,0.0003340244293212,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020525455474853,0.0003187656402587,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0020413398742675,0.0003161430358886,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0021865367889404,0.000331163406372,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020930767059326,0.0003173351287841,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0020220279693603,0.0002739429473876,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020892620086669,0.0003471374511718,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020980834960937,0.0003154277801513,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0021352767944335,0.0003788471221923,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0019912719726562,0.0003085136413574,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0020101070404052,0.0003094673156738,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0021901130676269,0.0003204345703125,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.0020053386688232,0.0003058910369873,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0021686553955078,0.0003120899200439,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020439624786376,0.0003104209899902,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0023255348205566,0.000382661819458,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_authorship_458,2,0.9940476190476192,0.001840591430664,0.0003235340118408,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,1,0.9940476190476192,0.0020587444305419,0.0003204345703125,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0008909702301025,0.0001635551452636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0007779598236083,0.0001406669616699,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0009841918945312,0.000178575515747,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0008187294006347,0.0001518726348876,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0007905960083007,0.0001425743103027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0008046627044677,0.0002903938293457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.000784158706665,0.0001423358917236,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0009505748748779,0.0001544952392578,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0008397102355957,0.0001535415649414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0007872581481933,0.0001440048217773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.0007767677307128,0.0001411437988281,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.000847578048706,0.000148057937622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0008244514465332,0.00014328956604,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8455284552845529,0.000882863998413,0.0001633167266845,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0009005069732666,0.0001513957977294,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0008885860443115,0.000157356262207,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.0008685588836669,0.0001640319824218,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8455284552845529,0.000899314880371,0.0001564025878906,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loan-Predication_43595,2,0.8455284552845529,0.0008506774902343,0.0001423358917236,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Loan-Predication_43595,4,0.8360655737704918,0.001357078552246,0.0002298355102539,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
xd6_40693,3,1.0,0.000864028930664,0.0001804828643798,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.0016555786132812,0.0008652210235595,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.0008106231689453,0.0001776218414306,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,3,1.0,0.000899314880371,0.0001821517944335,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,3,1.0,0.0008058547973632,0.0001764297485351,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.001021385192871,0.0002274513244628,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
xd6_40693,3,1.0,0.0009145736694335,0.0001921653747558,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,2,1.0,0.0341534614562988,0.0006728172302246,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.0141582489013671,0.0005881786346435,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.0007331371307373,0.0001652240753173,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
xd6_40693,3,1.0,0.0008707046508789,0.0001788139343261,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
xd6_40693,3,1.0,0.0010952949523925,0.000258445739746,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xd6_40693,3,1.0,0.0010833740234375,0.0002291202545166,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
xd6_40693,3,1.0,0.0009961128234863,0.0002095699310302,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
xd6_40693,3,1.0,0.0008866786956787,0.0001881122589111,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
xd6_40693,3,1.0,0.0011157989501953,0.0002131462097167,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xd6_40693,3,1.0,0.0010132789611816,0.0002133846282958,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xd6_40693,3,1.0,0.0007834434509277,0.0001730918884277,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xd6_40693,3,1.0,0.0408506393432617,0.0015122890472412,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
xd6_40693,3,1.0,0.0155384540557861,0.0005948543548583,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.001188039779663,0.0001683235168457,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.0011794567108154,0.0001704692840576,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.0012061595916748,0.0001707077026367,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.0012757778167724,0.0001838207244873,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.0013039112091064,0.0001828670501708,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,3,0.84375,0.0011737346649169,0.0001709461212158,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
mc2_1054,0,0.8181818181818182,0.0008037090301513,0.0001568794250488,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0006072521209716,0.0001413822174072,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,0,0.8181818181818182,0.0005722045898437,0.0001416206359863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0007824897766113,0.0001699924468994,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0007855892181396,0.0001716613769531,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0006253719329833,0.0001418590545654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,0,0.8181818181818182,0.0006327629089355,0.0001437664031982,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,0,0.8181818181818182,0.0006303787231445,0.0001416206359863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,0,0.8181818181818182,0.0007894039154052,0.0001823902130126,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.00057053565979,0.0001378059387207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0006449222564697,0.0001487731933593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mc2_1054,0,0.8181818181818182,0.0006179809570312,0.0001392364501953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.0009090900421142,0.0001716613769531,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mc2_1054,0,0.8181818181818182,0.000636339187622,0.0001602172851562,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
chscase_census5_906,2,0.6375,0.0077676773071289,0.0004148483276367,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.6375,0.0433406829833984,0.0004312992095947,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.6375,0.0078473091125488,0.0004591941833496,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.6375,0.0081851482391357,0.0004971027374267,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.6375,0.0079941749572753,0.0004687309265136,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.6375,0.0080435276031494,0.0004637241363525,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.625,0.0008535385131835,0.0001599788665771,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.625,0.000868797302246,0.0001630783081054,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.625,0.0008800029754638,0.0001666545867919,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.625,0.0008807182312011,0.0001640319824218,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.625,0.000946044921875,0.000178575515747,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.625,0.0011072158813476,0.0001671314239501,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,1,0.6125,0.0008840560913085,0.0001864433288574,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
chscase_census5_906,1,0.6125,0.0008156299591064,0.0001592636108398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
chscase_census5_906,1,0.6125,0.0008490085601806,0.0001616477966308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
chscase_census5_906,2,0.6125,0.0008280277252197,0.0001618862152099,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,2,0.6125,0.0008261203765869,0.0001609325408935,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,1,0.6125,0.0010168552398681,0.0001602172851562,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
chscase_census5_906,2,0.6125,0.0008766651153564,0.000178575515747,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chscase_census5_906,1,0.6125,0.0007920265197753,0.0002319812774658,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
strikes_770,4,0.952,0.6446101665496826,0.0005910396575927,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,4,0.952,0.9856207370758056,0.0005886554718017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,4,0.952,0.6448655128479004,0.0006446838378906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,4,0.952,2.6142923831939697,0.0011465549468994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,4,0.952,0.4682505130767822,0.0005960464477539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,4,0.952,0.7147562503814697,0.0006537437438964,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
strikes_770,3,0.944,0.5519082546234131,0.0006370544433593,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,1,0.944,0.4831798076629638,0.0006048679351806,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
strikes_770,4,0.944,0.6980855464935303,0.0006628036499023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
strikes_770,4,0.944,0.5877890586853027,0.0006558895111083,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
strikes_770,1,0.944,0.9615762233734132,0.0006587505340576,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,1,0.944,0.7448654174804688,0.000734806060791,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,3,0.944,1.0092709064483645,0.0006248950958251,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
strikes_770,1,0.944,0.028773546218872,0.0005600452423095,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
strikes_770,1,0.944,0.7161526679992676,0.0005698204040527,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,1,0.944,1.456955909729004,0.0013046264648437,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,3,0.944,0.7397372722625732,0.0006000995635986,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
strikes_770,1,0.944,0.8426146507263184,0.0006365776062011,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,3,0.944,0.7162067890167236,0.0017364025115966,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
strikes_770,3,0.944,0.7216734886169434,0.0006618499755859,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.0011639595031738,0.0001699924468994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,3,0.9701492537313432,0.0010359287261962,0.0001657009124755,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
analcatdata_halloffame_966,4,0.9664179104477612,0.0010654926300048,0.0001742839813232,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_halloffame_966,4,0.9664179104477612,0.0012502670288085,0.0001866817474365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
analcatdata_halloffame_966,4,0.9664179104477612,0.0010418891906738,0.0001652240753173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
analcatdata_halloffame_966,3,0.9664179104477612,0.001542329788208,0.0002167224884033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
analcatdata_halloffame_966,3,0.9664179104477612,0.0011799335479736,0.0001819133758544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
