Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
sick_38,0,0.7973509933774835,0.0059101581573486,0.0016403198242187,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
sick_38,0,0.7880794701986755,0.0065009593963623,0.0012671947479248,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
sick_38,0,0.7880794701986755,0.0057504177093505,0.0015749931335449,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sick_38,0,0.7880794701986755,0.0086777210235595,0.0013949871063232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
sick_38,0,0.7880794701986755,0.0064749717712402,0.0009994506835937,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
sick_38,3,0.7877984084880637,0.0057840347290039,0.0016098022460937,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
sick_38,4,0.7851458885941645,0.0059194564819335,0.0009751319885253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
sick_38,4,0.7851458885941645,0.0059895515441894,0.0016632080078125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sick_38,4,0.7851458885941645,0.0057711601257324,0.00132417678833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
sick_38,4,0.7851458885941645,0.0058345794677734,0.001633882522583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.32,0.00238037109375,0.000312328338623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
autoUniv-au6-1000_1555,3,0.32,0.0023424625396728,0.0003104209899902,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
autoUniv-au6-1000_1555,3,0.315,0.0022549629211425,0.0003037452697753,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
autoUniv-au6-1000_1555,3,0.315,0.0022556781768798,0.000314712524414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
autoUniv-au6-1000_1555,3,0.315,0.0022687911987304,0.0002906322479248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.315,0.0022270679473876,0.0003461837768554,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0021839141845703,0.000349998474121,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0023548603057861,0.0003783702850341,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0025899410247802,0.0003175735473632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
autoUniv-au6-1000_1555,3,0.31,0.0023622512817382,0.0003199577331542,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0022695064544677,0.0002894401550292,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au6-1000_1555,3,0.31,0.0021462440490722,0.0002779960632324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0023014545440673,0.0002956390380859,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au6-1000_1555,3,0.31,0.002314805984497,0.0003077983856201,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0021255016326904,0.000298261642456,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0022761821746826,0.0002946853637695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
autoUniv-au6-1000_1555,3,0.31,0.0025000572204589,0.0003354549407958,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0026862621307373,0.0003321170806884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0037221908569335,0.0004966259002685,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-1000_1555,3,0.31,0.0021901130676269,0.0002748966217041,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,3,1.0,0.0013644695281982,0.000345230102539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,0,1.0,0.0012502670288085,0.0004007816314697,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,0,1.0,0.0013797283172607,0.000293493270874,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,4,1.0,0.0011734962463378,0.0002667903900146,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,0,1.0,0.0009984970092773,0.0002617835998535,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,3,1.0,0.0012488365173339,0.0003964900970458,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,4,1.0,0.0012781620025634,0.0003981590270996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,0,1.0,0.0011589527130126,0.0002646446228027,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,1,1.0,0.00111985206604,0.0002686977386474,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,3,1.0,0.0010902881622314,0.0002646446228027,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_creditscore_461,3,1.0,0.0010449886322021,0.0002689361572265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,4,1.0,0.0010426044464111,0.0002648830413818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,0,1.0,0.0014350414276123,0.0003457069396972,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,3,1.0,0.0011293888092041,0.0002920627593994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,4,1.0,0.0010068416595458,0.0002539157867431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,3,1.0,0.0011396408081054,0.0002634525299072,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,4,1.0,0.0012049674987792,0.0002632141113281,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,3,1.0,0.0011885166168212,0.0003376007080078,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,4,1.0,0.0011768341064453,0.00032639503479,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_creditscore_461,0,1.0,0.001122236251831,0.0002927780151367,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0012214183807373,0.0003044605255126,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,2,0.8152173913043478,0.0012879371643066,0.0003008842468261,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0012698173522949,0.0003027915954589,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,2,0.8152173913043478,0.0015692710876464,0.0003530979156494,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0015718936920166,0.0003538131713867,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0024201869964599,0.0004327297210693,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0012974739074707,0.0002977848052978,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0014278888702392,0.0003426074981689,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,2,0.8152173913043478,0.0012547969818115,0.0002961158752441,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0014815330505371,0.0003046989440917,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0014319419860839,0.0003044605255126,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,2,0.8152173913043478,0.0014607906341552,0.0003530979156494,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0018212795257568,0.0012288093566894,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0012218952178955,0.0003004074096679,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,2,0.8152173913043478,0.0012037754058837,0.0002963542938232,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0013482570648193,0.0003035068511962,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0015420913696289,0.00034761428833,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sa-heart_1498,2,0.8152173913043478,0.001267671585083,0.000300645828247,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sa-heart_1498,0,0.7849462365591398,0.0012876987457275,0.0003135204315185,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,0,0.7849462365591398,0.0014305114746093,0.0003376007080078,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.3875,0.002509593963623,0.0008814334869384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.3875,0.0015604496002197,0.0002908706665039,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,3,0.3875,0.0014891624450683,0.0002799034118652,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,3,0.3875,0.0015552043914794,0.0002820491790771,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,3,0.3875,0.0015773773193359,0.0002822875976562,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.3875,0.0021784305572509,0.0007374286651611,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015144348144531,0.0002827644348144,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015716552734375,0.0002884864807128,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015702247619628,0.0002999305725097,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015308856964111,0.0002791881561279,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,1,0.3625,0.0017695426940917,0.0003459453582763,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,1,0.3625,0.0015461444854736,0.0003120899200439,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,1,0.3625,0.0016288757324218,0.0003008842468261,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.3625,0.0016145706176757,0.0002949237823486,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
autoUniv-au6-400_1551,3,0.3625,0.0016505718231201,0.0003025531768798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
autoUniv-au6-400_1551,3,0.3625,0.0015845298767089,0.0002872943878173,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
autoUniv-au6-400_1551,3,0.3625,0.0015435218811035,0.0002894401550292,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
autoUniv-au6-400_1551,1,0.3625,0.0015852451324462,0.0002851486206054,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,3,0.35,0.0022947788238525,0.0007565021514892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
autoUniv-au6-400_1551,3,0.35,0.0015211105346679,0.0002834796905517,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,4,0.6805555555555556,0.0018179416656494,0.0003373622894287,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0018026828765869,0.00032639503479,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0016462802886962,0.0004112720489501,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0017652511596679,0.000333547592163,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0013213157653808,0.0002768039703369,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0020596981048583,0.0004980564117431,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0018308162689208,0.0003449916839599,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6712328767123288,0.0018084049224853,0.0008711814880371,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6712328767123288,0.0018510818481445,0.0003485679626464,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6575342465753424,0.0015144348144531,0.0003132820129394,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,0,0.6575342465753424,0.0017750263214111,0.0003583431243896,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0014820098876953,0.0003125667572021,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6575342465753424,0.0022897720336914,0.0003550052642822,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0015866756439208,0.0003397464752197,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0014920234680175,0.0002980232238769,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0014350414276123,0.0003330707550048,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6575342465753424,0.0014264583587646,0.0002927780151367,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0013318061828613,0.0002639293670654,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,0,0.6575342465753424,0.0014541149139404,0.0002951622009277,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,0,0.6575342465753424,0.0016734600067138,0.0003418922424316,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
badges2_1121,3,1.0,0.0014660358428955,0.0003054141998291,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,1,1.0,0.001331090927124,0.0003128051757812,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0025124549865722,0.0011491775512695,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,1,1.0,0.0023937225341796,0.0010805130004882,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,2,1.0,0.0021643638610839,0.0010044574737548,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0014936923980712,0.0003154277801513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.00144624710083,0.0003397464752197,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.0014445781707763,0.0003411769866943,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.0015220642089843,0.0003173351287841,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0014452934265136,0.0003442764282226,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0020778179168701,0.0011420249938964,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0014574527740478,0.0002837181091308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.0013337135314941,0.00030517578125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.0013206005096435,0.0002760887145996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0014095306396484,0.0003199577331542,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.0017967224121093,0.0003578662872314,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.002105712890625,0.0009894371032714,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0015177726745605,0.0002863407135009,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0019698143005371,0.0005221366882324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
badges2_1121,3,1.0,0.002023696899414,0.000540018081665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
sensory_826,1,0.7217391304347827,0.0019600391387939,0.0004041194915771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,1,0.7217391304347827,0.0018954277038574,0.0003802776336669,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,1,0.7217391304347827,0.0018508434295654,0.0003676414489746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,1,0.7217391304347827,0.0019114017486572,0.0003714561462402,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,1,0.7217391304347827,0.0019819736480712,0.0003790855407714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,1,0.7217391304347827,0.0039165019989013,0.0007438659667968,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sensory_826,4,0.7130434782608696,0.0021328926086425,0.0005342960357666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,4,0.7130434782608696,0.0020015239715576,0.0005066394805908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,4,0.7130434782608696,0.002021312713623,0.0005204677581787,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,4,0.7130434782608696,0.0020887851715087,0.000502586364746,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
