Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
sa-heart_1498,2,0.7934782608695652,0.0047693252563476,0.0001440048217773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sa-heart_1498,2,0.7934782608695652,0.0018324851989746,0.0001220703125,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.3625,0.0086970329284667,0.0001282691955566,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-400_1551,2,0.3625,0.0092020034790039,0.0001981258392333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-400_1551,1,0.35,0.0078260898590087,0.0001461505889892,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
autoUniv-au6-400_1551,1,0.35,0.0077822208404541,0.0001440048217773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
autoUniv-au6-400_1551,4,0.3375,0.0246376991271972,0.0002112388610839,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,4,0.3375,0.0240688323974609,0.0002596378326416,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.325,0.0242385864257812,0.0002765655517578,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.325,0.0081532001495361,0.0001342296600341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
autoUniv-au6-400_1551,0,0.325,0.021430492401123,0.0002317428588867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0193626880645751,0.0001802444458007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0207722187042236,0.0001609325408935,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0219783782958984,0.0001666545867919,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,2,0.325,0.0082366466522216,0.0001423358917236,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
autoUniv-au6-400_1551,2,0.325,0.0231499671936035,0.0001988410949707,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0218439102172851,0.000190258026123,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0217034816741943,0.0002007484436035,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0232641696929931,0.0002303123474121,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,0,0.325,0.0212264060974121,0.0002310276031494,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,2,0.3125,0.0118937492370605,0.0001351833343505,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
autoUniv-au6-400_1551,1,0.3125,0.0082809925079345,0.0002012252807617,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,0,0.684931506849315,0.0018637180328369,0.0001342296600341,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.684931506849315,0.0018157958984375,0.0001313686370849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.684931506849315,0.0017497539520263,0.000124454498291,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0024638175964355,0.0001485347747802,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.0022861957550048,0.00016450881958,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,0,0.6712328767123288,0.002368688583374,0.000176191329956,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_marketing_986,4,0.6666666666666666,0.0134835243225097,0.0001773834228515,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,4,0.6666666666666666,0.0121521949768066,0.00014328956604,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,4,0.6666666666666666,0.0125749111175537,0.0001790523529052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0032641887664794,0.00103759765625,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0039496421813964,0.0013809204101562,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,0,0.6575342465753424,0.0036783218383789,0.001162052154541,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0168116092681884,0.0002360343933105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0149469375610351,0.0001459121704101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0020947456359863,0.0001249313354492,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,4,0.6527777777777778,0.0024859905242919,0.0001294612884521,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0017962455749511,0.0001204013824462,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,4,0.6527777777777778,0.0025243759155273,0.0001280307769775,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0025942325592041,0.0001342296600341,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_marketing_986,4,0.6527777777777778,0.0162668228149414,0.0001616477966308,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,1,1.0,0.0012383460998535,0.0001163482666015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,4,1.0,0.0014019012451171,0.0001313686370849,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0022015571594238,0.0008540153503417,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,1,1.0,0.0020439624786376,0.0008366107940673,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,2,1.0,0.0021862983703613,0.0009641647338867,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
badges2_1121,0,1.0,0.0011851787567138,0.0001134872436523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.0011703968048095,0.000169038772583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.0011718273162841,0.000115156173706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.0011811256408691,0.000112771987915,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.001157522201538,0.0001125335693359,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0017545223236083,0.0001430511474609,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.002265453338623,0.0001826286315917,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.001432180404663,0.0001285076141357,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0010609626770019,0.0001068115234375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,1,1.0,0.0010874271392822,0.0001311302185058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,2,1.0,0.0010683536529541,0.0001072883605957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,3,1.0,0.0011239051818847,0.000112771987915,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0011444091796875,0.0001068115234375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
badges2_1121,4,1.0,0.0011439323425292,0.0001149177551269,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
badges2_1121,0,1.0,0.0012588500976562,0.0001466274261474,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sensory_826,0,0.7413793103448276,0.0031590461730957,0.0001420974731445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7413793103448276,0.0032019615173339,0.000140905380249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7413793103448276,0.0031790733337402,0.0001587867736816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7413793103448276,0.0031943321228027,0.000133991241455,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7413793103448276,0.0034065246582031,0.000150442123413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7413793103448276,0.003084659576416,0.0001370906829833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
sensory_826,0,0.7155172413793104,0.0033581256866455,0.0001394748687744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
sensory_826,0,0.7155172413793104,0.003331184387207,0.0002129077911376,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
sensory_826,0,0.7155172413793104,0.0032446384429931,0.0001351833343505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
sensory_826,0,0.7155172413793104,0.0037004947662353,0.0001499652862548,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
